"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"15148","4","2","-1","8","27684","6","0"
"15149","4","2","-1","8","3846","10","0"
"15150","4","2","-1","8","27688","3","0"
"15151","4","2","-1","8","3442","7","0"
"15152","4","2","-1","8","27725","8","0"
"15153","4","1","-1","7","23048","16","0"
"15154","4","2","-1","8","27724","6","0"
"15155","4","2","-1","8","27722","10","0"
"15156","4","2","-1","8","27734","1","0"
"15157","4","2","-1","8","27723","7","0"
"15158","4","2","-1","8","27732","3","0"
"15159","4","2","-1","8","27728","5","0"
"15160","4","2","-1","8","27727","9","0"
"15161","4","2","-1","8","18980","6","0"
"15162","4","2","-1","8","27916","8","0"
"15163","4","2","-1","8","27922","9","0"
"15164","4","2","-1","8","27914","5","0"
"15165","4","1","-1","7","22253","16","0"
"15166","4","2","-1","8","27921","10","0"
"15167","4","2","-1","8","28979","1","0"
"15168","4","2","-1","8","17153","7","0"
"15169","4","2","-1","8","27920","3","0"
"15170","4","2","-1","8","27586","5","0"
"15171","4","2","-1","8","11832","8","0"
"15172","4","2","-1","8","27589","9","0"
"15173","4","1","-1","7","27593","16","0"
"15174","4","2","-1","8","27591","10","0"
"15175","4","2","-1","8","27907","1","0"
"15176","4","2","-1","8","14697","7","0"
"15177","4","2","-1","8","27592","3","0"
"15178","4","2","-1","8","27590","6","0"
"15179","4","2","-1","8","27663","5","0"
"15180","4","2","-1","8","27560","6","0"
"15181","4","2","-1","8","27562","8","0"
"15182","4","2","-1","8","28584","9","0"
"15183","4","1","-1","7","24159","16","0"
"15184","4","2","-1","8","27661","10","0"
"15185","4","2","-1","8","56052","1","0"
"15186","4","2","-1","8","27662","7","0"
"15187","4","2","-1","8","27664","3","0"
"15188","4","2","-1","8","27632","9","0"
"15189","4","2","-1","8","27634","8","0"
"15190","4","1","-1","7","23051","16","0"
"15191","4","2","-1","8","18980","6","0"
"15192","4","2","-1","8","27635","10","0"
"15193","4","2","-1","8","28022","1","0"
"15194","4","2","-1","8","28019","7","0"
"15195","4","2","-1","8","28018","5","0"
"15196","4","0","-1","4","31254","19","0"
"15197","4","0","-1","4","31255","19","0"
"15198","4","0","-1","4","31253","19","0"
"15199","4","0","-1","4","31252","19","0"
"15200","4","0","-1","5","30797","2","0"
"15202","4","2","-1","8","7834","7","0"
"15203","4","3","-1","5","28189","7","0"
"15204","2","19","-1","2","28218","26","0"
"15205","2","3","-1","1","28229","26","0"
"15206","4","0","-1","-1","28197","23","7"
"15207","4","6","-1","1","41117","14","4"
"15208","12","0","-1","-1","20614","0","0"
"15209","12","0","-1","-1","1168","0","0"
"15210","2","7","-1","1","28544","13","3"
"15211","2","7","-1","1","28567","13","3"
"15212","2","7","-1","1","28527","21","3"
"15213","2","7","-1","1","28570","13","3"
"15214","2","7","-1","1","28561","13","3"
"15215","2","7","-1","1","28528","21","3"
"15216","2","7","-1","1","28530","13","3"
"15217","2","7","-1","1","28458","13","3"
"15218","2","7","-1","1","28346","13","3"
"15219","2","7","-1","1","13078","13","3"
"15220","2","7","-1","1","28316","21","3"
"15221","2","7","-1","1","28552","13","3"
"15222","2","4","-1","2","28314","21","3"
"15223","2","4","-1","2","28571","21","3"
"15224","2","4","-1","2","28318","13","3"
"15225","2","4","-1","2","28521","21","3"
"15226","2","4","-1","2","28531","21","3"
"15227","2","4","-1","2","28508","13","3"
"15228","2","4","-1","2","28512","13","3"
"15229","2","4","-1","2","19735","13","3"
"15230","2","0","-1","1","28539","21","3"
"15231","2","0","-1","1","28469","13","3"
"15232","2","0","-1","1","28542","13","3"
"15233","2","0","-1","1","28525","21","3"
"15234","2","0","-1","1","5640","21","3"
"15235","2","0","-1","1","28341","13","3"
"15236","2","0","-1","1","28566","13","3"
"15237","2","0","-1","1","28338","13","3"
"15238","2","0","-1","1","28459","13","3"
"15239","2","0","-1","1","28523","13","3"
"15240","2","0","-1","1","28504","13","3"
"15241","2","15","-1","1","20414","13","3"
"15242","2","15","-1","1","28568","13","3"
"15243","2","15","-1","1","28348","13","3"
"15244","2","15","-1","1","3175","13","3"
"15245","2","15","-1","1","6448","13","3"
"15246","2","15","-1","1","20299","13","3"
"15247","2","15","-1","1","28327","13","3"
"15248","2","8","-1","1","28535","17","1"
"15249","2","8","-1","1","20080","17","1"
"15250","2","8","-1","1","28536","17","1"
"15251","2","8","-1","1","28546","17","1"
"15252","2","8","-1","1","28465","17","1"
"15253","2","8","-1","1","28321","17","1"
"15254","2","8","-1","1","28347","17","1"
"15255","2","8","-1","1","28529","17","1"
"15256","2","8","-1","1","28576","17","1"
"15257","2","8","-1","1","26589","17","1"
"15258","2","8","-1","1","28517","17","1"
"15259","2","5","-1","2","28548","17","1"
"15260","2","5","-1","2","28468","17","1"
"15261","2","5","-1","2","28524","17","1"
"15262","2","5","-1","2","28540","17","1"
"15263","2","5","-1","2","28534","17","1"
"15264","2","5","-1","2","28311","17","1"
"15265","2","5","-1","2","28499","17","1"
"15266","2","5","-1","2","28526","17","1"
"15267","2","5","-1","2","28674","17","1"
"15268","2","1","-1","1","28460","17","1"
"15269","2","1","-1","1","28573","17","1"
"15270","2","1","-1","1","28533","17","1"
"15271","2","1","-1","1","28334","17","1"
"15272","2","1","-1","1","28541","17","1"
"15273","2","1","-1","1","28349","17","1"
"15274","2","10","-1","2","22144","17","2"
"15275","2","10","-1","2","28467","17","2"
"15276","2","10","-1","2","28580","17","2"
"15277","15","5","-1","4","29448","0","0"
"15278","2","10","-1","2","28502","17","2"
"15279","2","19","-1","2","28569","26","0"
"15280","2","19","-1","2","28457","26","0"
"15281","2","19","-1","2","28538","26","0"
"15282","2","19","-1","2","28518","26","0"
"15283","2","19","-1","2","28577","26","0"
"15284","2","2","-1","2","28572","15","0"
"15285","2","2","-1","2","28308","15","0"
"15286","2","2","-1","2","28575","15","0"
"15287","2","2","-1","2","28344","15","0"
"15288","2","2","-1","2","28322","15","0"
"15289","2","2","-1","2","28309","15","0"
"15290","15","5","-1","4","29447","0","0"
"15291","2","2","-1","2","28543","15","0"
"15292","15","5","-1","4","29449","0","0"
"15293","15","5","-1","4","29449","0","0"
"15294","2","2","-1","2","28515","15","0"
"15295","2","2","-1","2","28547","15","0"
"15296","2","2","-1","2","28545","15","0"
"15297","4","2","-1","8","28013","9","0"
"15298","4","6","-1","1","28017","14","4"
"15299","4","1","-1","7","23054","16","0"
"15300","4","2","-1","8","12415","10","0"
"15301","4","2","-1","8","28016","8","0"
"15302","4","2","-1","8","28012","6","0"
"15303","4","2","-1","8","28014","7","0"
"15304","4","2","-1","8","12369","5","0"
"15305","4","2","-1","8","28039","8","0"
"15306","4","2","-1","8","28045","9","0"
"15307","4","6","-1","1","20826","14","4"
"15308","4","2","-1","8","17114","6","0"
"15309","4","1","-1","7","28042","16","0"
"15310","4","2","-1","8","28046","10","0"
"15311","4","2","-1","8","11382","5","0"
"15312","4","2","-1","8","14522","7","0"
"15313","4","2","-1","8","9527","3","0"
"15314","0","0","-1","-1","1168","0","0"
"15322","2","3","-1","1","6591","26","0"
"15323","2","3","-1","1","28557","26","0"
"15324","2","3","-1","1","28331","26","0"
"15325","2","3","-1","1","8258","26","0"
"15326","15","0","-1","1","26358","0","0"
"15327","15","0","-1","1","26361","0","0"
"15328","12","0","-1","-1","4287","0","0"
"15329","4","2","-1","8","27998","6","0"
"15330","4","2","-1","8","27999","8","0"
"15331","4","2","-1","8","28001","9","0"
"15332","4","6","-1","1","18493","14","4"
"15333","4","1","-1","7","28006","16","0"
"15334","4","2","-1","8","28005","10","0"
"15335","2","7","-1","1","28093","13","3"
"15336","4","2","-1","8","28003","7","0"
"15337","4","2","-1","8","27683","5","0"
"15338","4","2","-1","8","28002","3","0"
"15339","4","2","-1","8","27680","1","0"
"15340","4","1","-1","7","27679","16","0"
"15341","4","2","-1","8","27678","8","0"
"15342","4","6","-1","1","28583","14","4"
"15343","4","2","-1","8","27677","10","0"
"15344","4","2","-1","8","27681","7","0"
"15345","4","2","-1","8","27682","3","0"
"15346","4","2","-1","8","27683","5","0"
"15347","4","2","-1","8","27674","6","0"
"15348","4","2","-1","8","27675","9","0"
"15349","4","2","-1","8","11953","6","0"
"15350","4","2","-1","8","27702","8","0"
"15351","4","2","-1","8","27699","9","0"
"15352","4","6","-1","1","28269","14","4"
"15353","4","2","-1","8","29134","1","0"
"15354","4","1","-1","7","27700","16","0"
"15355","4","2","-1","8","27701","10","0"
"15356","4","2","-1","8","18284","5","0"
"15357","4","2","-1","8","27703","3","0"
"15358","4","2","-1","8","27704","7","0"
"15359","4","2","-1","8","27956","5","0"
"15360","4","2","-1","8","27954","9","0"
"15361","4","2","-1","8","27958","6","0"
"15362","4","2","-1","8","27957","8","0"
"15363","4","2","-1","8","27959","1","0"
"15364","4","1","-1","7","27960","16","0"
"15365","4","2","-1","8","27955","10","0"
"15366","4","2","-1","8","17155","7","0"
"15367","4","6","-1","1","28026","14","4"
"15368","4","2","-1","8","12830","3","0"
"15369","4","2","-1","8","17231","6","0"
"15370","4","2","-1","8","27969","8","0"
"15371","4","1","-1","7","27974","16","0"
"15372","4","2","-1","8","27970","10","0"
"15373","4","2","-1","8","27973","1","0"
"15374","4","2","-1","8","17153","7","0"
"15375","4","2","-1","8","19008","3","0"
"15376","4","2","-1","8","27971","5","0"
"15377","4","2","-1","8","27972","9","0"
"15378","4","2","-1","8","14702","6","0"
"15379","4","2","-1","8","15412","8","0"
"15380","4","2","-1","8","15413","9","0"
"15381","4","2","-1","8","17094","5","0"
"15382","4","1","-1","7","23018","16","0"
"15383","4","2","-1","8","15415","10","0"
"15384","4","2","-1","8","23544","1","0"
"15385","4","2","-1","8","27555","7","0"
"15386","4","2","-1","8","27553","3","0"
"15387","4","2","-1","8","27655","9","0"
"15388","4","2","-1","8","27654","6","0"
"15389","4","2","-1","8","13343","8","0"
"15390","4","2","-1","8","27656","5","0"
"15391","4","2","-1","8","27660","1","0"
"15392","4","1","-1","7","27658","16","0"
"15393","4","2","-1","8","27657","10","0"
"15394","4","2","-1","8","32816","7","0"
"15395","4","2","-1","8","17190","3","0"
"15396","2","15","-1","1","26602","13","3"
"15397","2","10","-1","2","10654","17","2"
"15398","4","1","-1","7","28246","8","0"
"15399","4","2","-1","8","28149","6","0"
"15400","4","3","-1","5","28130","9","0"
"15401","4","1","-1","7","28183","10","0"
"15402","4","3","-1","5","28223","10","0"
"15403","4","2","-1","8","28243","9","0"
"15404","4","3","-1","5","8295","6","0"
"15405","4","2","-1","8","9529","10","0"
"15406","4","3","-1","5","28138","8","0"
"15407","7","6","-1","8","6660","0","0"
"15408","7","6","-1","-1","568","0","0"
"15409","7","6","-1","8","7127","0","0"
"15410","7","6","-1","-1","20914","0","0"
"15411","4","0","-1","-1","23716","2","0"
"15412","7","6","-1","-1","21363","0","0"
"15413","4","4","-1","6","26373","5","0"
"15414","7","6","-1","-1","26374","0","0"
"15415","7","6","-1","-1","26375","0","0"
"15416","7","6","-1","-1","20914","0","0"
"15417","7","6","-1","8","21366","0","0"
"15418","2","5","-1","2","27412","17","1"
"15419","7","6","-1","8","7170","0","0"
"15420","15","0","-1","-1","19572","0","0"
"15421","4","1","-1","7","26681","16","0"
"15422","15","0","-1","8","26378","0","0"
"15423","15","0","-1","8","7374","0","0"
"15424","2","1","-1","1","3243","17","1"
"15425","4","2","-1","8","28033","9","0"
"15426","4","2","-1","8","28031","8","0"
"15427","4","1","-1","7","23048","16","0"
"15428","4","2","-1","8","28030","6","0"
"15429","4","2","-1","8","28034","10","0"
"15430","4","2","-1","8","28035","1","0"
"15431","4","2","-1","8","28029","7","0"
"15432","4","2","-1","8","28037","3","0"
"15433","4","2","-1","8","28028","5","0"
"15434","4","2","-1","8","27616","6","0"
"15435","4","2","-1","8","27617","8","0"
"15436","4","2","-1","8","27608","9","0"
"15437","4","1","-1","7","26271","16","0"
"15438","4","2","-1","8","29013","10","0"
"15439","4","2","-1","8","28850","1","0"
"15440","4","2","-1","8","27615","7","0"
"15441","4","2","-1","8","27618","3","0"
"15442","4","2","-1","8","27610","5","0"
"15443","2","15","-1","1","28199","13","3"
"15444","2","10","-1","2","28228","17","2"
"15445","2","4","-1","2","28191","13","3"
"15446","12","0","-1","-1","26381","0","0"
"15447","12","0","-1","-1","26382","0","0"
"15448","12","0","-1","-1","25469","0","0"
"15449","4","1","-1","7","16850","7","0"
"15450","4","2","-1","8","28147","7","0"
"15451","4","3","-1","5","2922","7","0"
"15452","4","1","-1","7","28168","9","0"
"15453","4","2","-1","8","28247","9","0"
"15454","12","0","-1","-1","26383","0","0"
"15455","4","1","-1","7","28323","20","0"
"15456","4","2","-1","8","17155","7","0"
"15457","4","1","-1","7","26012","3","0"
"15458","4","2","-1","8","28192","8","0"
"15459","4","3","-1","5","28275","9","0"
"15460","2","3","-1","1","26385","26","0"
"15461","4","1","-1","7","26086","8","0"
"15462","4","2","-1","8","28286","9","0"
"15463","4","3","-1","5","28288","10","0"
"15464","2","5","-1","2","28096","17","1"
"15465","2","19","-1","2","28216","26","0"
"15466","4","6","-1","1","28269","14","4"
"15467","4","0","-1","5","23728","11","0"
"15468","4","1","-1","7","28303","16","0"
"15469","4","2","-1","8","28302","6","0"
"15470","4","3","-1","5","28290","7","0"
"15471","4","2","-1","8","28266","5","0"
"15472","4","3","-1","5","26937","6","0"
"15473","4","3","-1","5","26939","8","0"
"15474","4","3","-1","5","26938","9","0"
"15475","4","1","-1","7","26980","16","0"
"15476","4","3","-1","5","28998","10","0"
"15477","4","3","-1","5","26941","7","0"
"15478","4","6","-1","1","3931","14","4"
"15479","4","3","-1","5","26936","5","0"
"15480","4","3","-1","5","26953","6","0"
"15481","4","3","-1","5","26956","8","0"
"15482","4","3","-1","5","26952","9","0"
"15483","4","1","-1","7","26958","16","0"
"15484","4","3","-1","5","26954","10","0"
"15485","4","3","-1","5","26955","7","0"
"15486","4","6","-1","1","26959","14","4"
"15487","4","3","-1","5","26957","5","0"
"15488","4","3","-1","5","27004","5","0"
"15489","4","3","-1","5","27001","8","0"
"15490","4","1","-1","7","27006","16","0"
"15491","4","3","-1","5","27000","10","0"
"15492","4","3","-1","5","27029","6","0"
"15493","4","3","-1","5","26998","7","0"
"15494","4","6","-1","1","23750","14","4"
"15495","4","3","-1","5","27005","9","0"
"15496","4","3","-1","5","27003","3","0"
"15497","4","3","-1","5","27127","6","0"
"15498","4","3","-1","5","27541","8","0"
"15499","4","3","-1","5","26993","9","0"
"15500","4","3","-1","5","26990","5","0"
"15501","4","1","-1","7","26991","16","0"
"15502","4","3","-1","5","26994","10","0"
"15503","4","3","-1","5","26995","7","0"
"15504","4","6","-1","1","26855","14","4"
"15505","4","3","-1","5","26997","3","0"
"15506","4","3","-1","5","26970","8","0"
"15507","4","3","-1","5","26971","9","0"
"15508","4","1","-1","7","26977","16","0"
"15509","4","3","-1","5","26973","10","0"
"15510","4","3","-1","5","26969","6","0"
"15511","4","3","-1","5","26974","7","0"
"15512","4","6","-1","1","26978","14","4"
"15513","4","3","-1","5","26975","3","0"
"15514","4","3","-1","5","26972","5","0"
"15515","4","3","-1","5","26960","6","0"
"15516","4","3","-1","5","26964","8","0"
"15517","4","3","-1","5","24793","9","0"
"15518","4","3","-1","5","26961","5","0"
"15519","4","1","-1","7","26962","16","0"
"15520","4","3","-1","5","26963","10","0"
"15521","4","3","-1","5","26968","7","0"
"15522","4","6","-1","1","18775","14","4"
"15523","4","3","-1","5","26965","3","0"
"15524","4","3","-1","5","27081","5","0"
"15525","4","3","-1","5","27540","8","0"
"15526","4","1","-1","7","27082","16","0"
"15527","4","3","-1","5","27075","10","0"
"15528","4","3","-1","5","27079","6","0"
"15529","4","3","-1","5","27076","7","0"
"15530","4","6","-1","1","27084","14","4"
"15531","4","3","-1","5","27080","3","0"
"15532","4","3","-1","5","27074","9","0"
"15533","4","3","-1","5","27083","1","0"
"15534","4","3","-1","5","27037","8","0"
"15535","4","3","-1","5","27038","9","0"
"15536","4","3","-1","5","27039","5","0"
"15537","4","1","-1","7","27040","16","0"
"15538","4","3","-1","5","27041","10","0"
"15539","4","3","-1","5","27045","6","0"
"15540","4","3","-1","5","27042","1","0"
"15541","4","3","-1","5","27043","7","0"
"15542","4","3","-1","5","27044","3","0"
"15543","4","6","-1","1","26060","14","4"
"15544","4","3","-1","5","27022","8","0"
"15545","4","3","-1","5","27017","9","0"
"15546","4","3","-1","5","27018","5","0"
"15547","4","1","-1","7","26951","16","0"
"15548","4","3","-1","5","27019","10","0"
"15549","4","3","-1","5","27016","6","0"
"15550","4","3","-1","5","30091","1","0"
"15551","4","3","-1","5","27020","7","0"
"15552","4","6","-1","1","27024","14","4"
"15553","4","3","-1","5","27023","3","0"
"15554","4","3","-1","5","27068","6","0"
"15555","4","3","-1","5","27065","8","0"
"15556","4","3","-1","5","27066","9","0"
"15557","4","3","-1","5","27067","5","0"
"15558","4","3","-1","5","27073","1","0"
"15559","4","1","-1","7","27072","16","0"
"15560","4","3","-1","5","27069","10","0"
"15561","4","3","-1","5","27070","7","0"
"15562","4","3","-1","5","27071","3","0"
"15563","4","6","-1","1","20973","14","4"
"15564","0","6","-1","8","26388","0","0"
"15565","4","3","-1","5","27059","8","0"
"15566","4","3","-1","5","27058","9","0"
"15567","4","3","-1","5","27063","5","0"
"15568","4","1","-1","7","27062","16","0"
"15569","4","6","-1","1","27064","14","4"
"15570","4","3","-1","5","27060","10","0"
"15571","4","3","-1","5","27057","6","0"
"15572","4","3","-1","5","30092","1","0"
"15573","4","3","-1","5","27061","7","0"
"15574","4","3","-1","5","25872","3","0"
"15575","4","3","-1","5","27110","6","0"
"15576","4","3","-1","5","27115","8","0"
"15577","4","3","-1","5","27111","9","0"
"15578","4","3","-1","5","27112","5","0"
"15579","4","1","-1","7","25910","16","0"
"15580","4","3","-1","5","15517","1","0"
"15581","4","3","-1","5","27113","10","0"
"15582","4","3","-1","5","27114","7","0"
"15583","4","3","-1","5","27116","3","0"
"15584","4","6","-1","1","25911","14","4"
"15585","4","1","-1","7","28289","10","0"
"15586","12","0","-1","-1","19495","0","0"
"15587","4","2","-1","8","28292","6","0"
"15588","4","3","-1","5","28265","6","0"
"15589","4","3","-1","5","27891","8","0"
"15590","4","3","-1","5","27895","9","0"
"15591","4","3","-1","5","27889","5","0"
"15592","4","6","-1","1","27896","14","4"
"15593","4","3","-1","5","27898","1","0"
"15594","4","1","-1","7","27108","16","0"
"15595","4","3","-1","5","27892","10","0"
"15596","4","3","-1","5","27890","7","0"
"15597","4","3","-1","5","27893","3","0"
"15598","4","3","-1","5","27894","6","0"
"15599","4","3","-1","5","27120","8","0"
"15600","4","3","-1","5","27122","9","0"
"15601","4","3","-1","5","27118","5","0"
"15602","4","3","-1","5","27124","1","0"
"15603","4","1","-1","7","27082","16","0"
"15604","4","6","-1","1","27126","14","4"
"15605","4","3","-1","5","27119","10","0"
"15606","4","3","-1","5","27117","6","0"
"15607","4","3","-1","5","27121","7","0"
"15608","4","3","-1","5","27123","3","0"
"15609","4","3","-1","5","27322","5","0"
"15610","4","3","-1","5","27324","9","0"
"15611","4","1","-1","7","27325","16","0"
"15612","4","3","-1","5","27326","10","0"
"15613","4","3","-1","5","27323","6","0"
"15614","4","3","-1","5","27328","8","0"
"15615","4","3","-1","5","26098","1","0"
"15616","4","3","-1","5","27327","7","0"
"15617","4","3","-1","5","26091","3","0"
"15618","4","6","-1","1","26099","14","4"
"15619","4","3","-1","5","27127","6","0"
"15620","4","3","-1","5","27128","9","0"
"15621","4","6","-1","1","27135","14","4"
"15622","4","3","-1","5","27129","5","0"
"15623","4","3","-1","5","28977","1","0"
"15624","4","1","-1","7","28565","16","0"
"15625","4","3","-1","5","31382","10","0"
"15626","4","3","-1","5","27132","8","0"
"15627","4","3","-1","5","27133","7","0"
"15628","4","3","-1","5","27134","3","0"
"15629","4","3","-1","5","27208","9","0"
"15630","4","3","-1","5","27215","8","0"
"15631","4","3","-1","5","27212","5","0"
"15632","4","1","-1","7","27220","16","0"
"15633","4","6","-1","1","27222","14","4"
"15634","4","3","-1","5","26330","1","0"
"15635","4","3","-1","5","27825","10","0"
"15636","4","3","-1","5","27206","6","0"
"15637","4","3","-1","5","27214","7","0"
"15638","4","3","-1","5","27218","3","0"
"15639","4","3","-1","5","27170","9","0"
"15640","4","3","-1","5","27171","5","0"
"15641","4","3","-1","5","27169","6","0"
"15642","4","3","-1","5","27173","8","0"
"15643","4","1","-1","7","27176","16","0"
"15644","4","3","-1","5","29006","10","0"
"15645","4","3","-1","5","27178","1","0"
"15646","4","3","-1","5","27174","7","0"
"15647","4","3","-1","5","27177","3","0"
"15648","4","6","-1","1","27179","14","4"
"15649","4","3","-1","5","27286","9","0"
"15650","4","3","-1","5","27290","5","0"
"15651","4","3","-1","5","27293","1","0"
"15652","4","1","-1","7","27292","16","0"
"15653","4","3","-1","5","27287","10","0"
"15654","4","3","-1","5","27285","6","0"
"15655","4","3","-1","5","27289","7","0"
"15656","4","3","-1","5","27291","3","0"
"15657","4","6","-1","1","27294","14","4"
"15658","4","3","-1","5","27301","8","0"
"15659","4","3","-1","5","27296","9","0"
"15660","4","3","-1","5","27297","5","0"
"15661","4","1","-1","7","27304","16","0"
"15662","4","3","-1","5","27299","10","0"
"15663","4","3","-1","5","27295","6","0"
"15664","4","3","-1","5","27306","1","0"
"15665","4","3","-1","5","27300","7","0"
"15666","4","3","-1","5","27302","3","0"
"15667","4","6","-1","1","27305","14","4"
"15668","4","3","-1","5","27314","9","0"
"15669","4","3","-1","5","27315","5","0"
"15670","4","3","-1","5","41846","1","0"
"15671","4","1","-1","7","26141","16","0"
"15672","4","3","-1","5","27317","10","0"
"15673","4","3","-1","5","27313","6","0"
"15674","4","3","-1","5","27318","8","0"
"15675","4","6","-1","1","26152","14","4"
"15676","4","3","-1","5","27319","7","0"
"15677","4","3","-1","5","27320","3","0"
"15678","4","3","-1","5","27312","8","0"
"15679","4","3","-1","5","27307","9","0"
"15680","4","3","-1","5","27308","5","0"
"15681","4","1","-1","7","26259","16","0"
"15682","4","3","-1","5","27309","10","0"
"15683","4","3","-1","5","27310","6","0"
"15684","4","3","-1","5","27151","1","0"
"15685","4","3","-1","5","27311","7","0"
"15686","4","3","-1","5","16079","3","0"
"15687","4","6","-1","1","26120","14","4"
"15688","12","0","-1","-1","1443","0","0"
"15689","4","0","-1","1","26391","11","0"
"15690","4","0","-1","3","9860","2","0"
"15691","2","3","-1","1","26411","26","0"
"15692","2","19","-1","2","26412","26","0"
"15693","4","2","-1","8","28020","3","0"
"15694","4","3","-1","5","27288","8","0"
"15695","4","6","-1","1","26413","14","4"
"15696","12","0","-1","-1","3426","0","0"
"15697","4","1","-1","7","26415","8","0"
"15698","4","3","-1","5","26419","3","0"
"15699","15","0","-1","-1","26420","0","0"
"15702","4","0","-1","5","6486","11","1"
"15703","4","1","-1","7","26431","16","0"
"15704","4","0","-1","3","4841","2","0"
"15705","2","7","-1","1","26432","13","3"
"15706","2","15","-1","1","26433","13","3"
"15707","4","1","-1","7","26435","6","0"
"15708","4","2","-1","8","26436","10","0"
"15709","4","4","-1","6","26437","6","0"
"15710","12","0","-1","-1","20614","0","0"
"15722","12","0","-1","-1","21794","0","0"
"15723","0","0","-1","3","19873","0","0"
"15724","9","1","-1","-1","1102","0","0"
"15725","9","1","-1","-1","1102","0","0"
"15726","9","1","-1","-1","1102","0","0"
"15727","9","1","-1","-1","1102","0","0"
"15728","9","1","-1","-1","15274","0","0"
"15729","9","1","-1","-1","1102","0","0"
"15730","9","1","-1","-1","1102","0","0"
"15731","9","1","-1","-1","15274","0","0"
"15732","9","1","-1","-1","15274","0","0"
"15733","9","1","-1","-1","1102","0","0"
"15734","9","1","-1","-1","1102","0","0"
"15735","9","1","-1","-1","1102","0","0"
"15736","12","0","-1","-1","26459","0","0"
"15737","9","1","-1","-1","15274","0","0"
"15738","9","1","-1","-1","1102","0","0"
"15739","9","1","-1","-1","15274","0","0"
"15740","9","1","-1","-1","1102","0","0"
"15741","9","1","-1","-1","1102","0","0"
"15742","9","1","-1","-1","1102","0","0"
"15743","9","1","-1","-1","1102","0","0"
"15744","9","1","-1","-1","15274","0","0"
"15745","9","1","-1","-1","15274","0","0"
"15746","9","1","-1","-1","15274","0","0"
"15747","9","1","-1","-1","15274","0","0"
"15748","9","1","-1","-1","1102","0","0"
"15749","9","1","-1","-1","15274","0","0"
"15750","12","0","-1","-1","26460","0","0"
"15751","9","1","-1","-1","1102","0","0"
"15752","9","1","-1","-1","6270","0","0"
"15753","9","1","-1","-1","1102","0","0"
"15754","9","1","-1","-1","1102","0","0"
"15755","9","1","-1","-1","15274","0","0"
"15756","9","1","-1","-1","1102","0","0"
"15757","9","1","-1","-1","15274","0","0"
"15758","9","1","-1","-1","1102","0","0"
"15759","9","1","-1","-1","1102","0","0"
"15760","9","1","-1","-1","1102","0","0"
"15761","9","1","-1","-1","15274","0","0"
"15762","9","1","-1","-1","1102","0","0"
"15763","9","1","-1","-1","1102","0","0"
"15764","9","1","-1","-1","1102","0","0"
"15765","9","1","-1","-1","15274","0","0"
"15766","12","0","-1","3","22651","0","0"
"15767","12","0","-1","-1","23740","0","0"
"15768","9","1","-1","-1","15274","0","0"
"15769","9","1","-1","-1","1102","0","0"
"15770","9","1","-1","-1","1102","0","0"
"15771","9","1","-1","-1","1102","0","0"
"15772","9","1","-1","-1","6270","0","0"
"15773","9","1","-1","-1","15274","0","0"
"15774","9","1","-1","-1","1102","0","0"
"15775","9","1","-1","-1","15274","0","0"
"15776","9","1","-1","-1","15274","0","0"
"15777","9","1","-1","-1","15274","0","0"
"15778","0","0","-1","3","26461","0","0"
"15779","9","1","-1","-1","15274","0","0"
"15780","9","1","-1","-1","1102","0","0"
"15781","9","1","-1","-1","6270","0","0"
"15782","2","7","-1","1","26463","13","3"
"15783","2","15","-1","1","26464","13","3"
"15784","4","1","-1","7","26465","3","0"
"15785","12","0","-1","-1","18136","0","0"
"15786","4","2","-1","8","26466","5","0"
"15787","4","3","-1","5","26467","5","0"
"15788","12","0","-1","-1","15274","0","0"
"15789","4","1","-1","7","26468","16","0"
"15790","12","0","-1","-1","8093","0","0"
"15791","4","1","-1","7","26470","6","0"
"15792","4","2","-1","8","26472","3","0"
"15793","15","0","-1","-1","26474","0","0"
"15794","4","1","-1","-1","12413","7","0"
"15795","4","4","-1","6","26473","10","0"
"15796","4","3","-1","5","26475","9","0"
"15797","4","4","-1","6","26476","9","0"
"15798","15","0","-1","-1","7054","0","0"
"15799","4","0","-1","3","4841","2","0"
"15800","2","7","-1","1","26477","13","3"
"15801","2","7","-1","1","26479","13","3"
"15802","4","1","-1","7","17256","8","0"
"15803","12","0","-1","8","1246","0","0"
"15804","4","1","-1","7","25958","16","0"
"15805","4","0","-1","3","26491","23","7"
"15806","2","7","-1","1","26494","13","3"
"15807","2","18","-1","2","10671","26","0"
"15808","2","18","-1","2","10671","26","0"
"15809","2","18","-1","2","28911","26","0"
"15810","2","6","-1","1","26500","17","1"
"15811","2","6","-1","1","5636","17","1"
"15812","4","1","-1","7","26501","3","0"
"15813","4","3","-1","5","26502","6","0"
"15814","2","7","-1","1","26503","13","3"
"15815","4","1","-1","7","23042","16","0"
"15822","4","2","-1","8","26504","3","0"
"15823","4","3","-1","5","26512","10","0"
"15824","4","1","-1","7","26513","20","0"
"15825","4","2","-1","8","26514","5","0"
"15826","12","0","-1","-1","21845","0","0"
"15827","4","3","-1","5","26515","5","0"
"15842","12","0","-1","-1","8545","0","0"
"15843","12","0","-1","-1","26531","0","0"
"15844","12","0","-1","-1","8545","0","0"
"15845","12","0","-1","-1","26531","0","0"
"15846","7","3","-1","8","18632","0","0"
"15847","12","0","-1","-1","1317","0","0"
