"ID","ModelName_1","ModelName_2","ModelTexture_1","ModelTexture_2","InventoryIcon_1","InventoryIcon_2","GeosetGroup_1","GeosetGroup_2","GeosetGroup_3","Flags","SpellVisualID","GroupSoundIndex","HelmetGeosetVis_1","HelmetGeosetVis_2","Texture_1","Texture_2","Texture_3","Texture_4","Texture_5","Texture_6","Texture_7","Texture_8","ItemVisual","ParticleColorID"
"13929","","","","","","","0","0","0","0","0","0","0","0","","","","Leather_A_05Green_Chest_TU","Leather_A_05Green_Chest_TL","","","","0","0"
"13930","","","","","","","0","0","1","0","0","0","0","0","","","","","","Robe_B_01Redder_Pant_LU","","","0","0"
"13931","","","","","INV_Chest_Chain","","0","0","0","0","0","11","0","0","Mail_B_02Copper_Sleeve_AU","","","","Cloth_B_01Brown_Chest_TL","","","","0","0"
"13932","","","","","INV_Boots_07","","2","0","0","0","0","7","0","0","","","","","","","Plate_C_01White_Boot_LL","Plate_C_01White_Boot_FO","0","0"
"13933","","","","","","","0","0","0","0","0","0","0","0","","","","","","","Plate_Horde_B_04Purple_Boot_LL","Plate_Horde_B_04Purple_Boot_FO","0","0"
"13934","","","","","","","0","0","0","0","0","0","0","0","","","","","","","Leather_Horde_B_03Orange_Boot_LL","Leather_Horde_B_03Red_Boot_FO","0","0"
"13935","","","","","","","0","0","0","0","0","0","0","0","","","","","","","Plate_Horde_A_04Black_Boot_LL","Plate_Horde_A_04Black_Boot_FO","0","0"
"13936","","","","","","","0","0","0","0","0","0","0","0","","","","","","","Plate_Horde_A_03Silver_Pant_LL","Leather_Horde_A_04Black_Boot_FO","0","0"
"13937","","","","","","","0","0","0","0","0","0","0","0","","","","","","","Plate_Horde_A_03Blue_Boot_LL","Plate_Horde_A_03Blue_Boot_FO","0","0"
"13938","","","","","","","0","0","0","0","0","0","0","0","","","","","","","Plate_Horde_B_05Black_Boot_LL","Plate_Horde_B_05Black_Boot_FO","0","0"
"13939","","","","","","","0","0","0","0","0","0","0","0","","","","","","","Leather_Horde_A_02Brown_Boot_LL","","0","0"
"13940","","","","","","","3","0","0","0","0","0","0","0","","","","","","","","Cloth_A_05Black_Boot_FO","0","0"
"13941","","","","","","","2","0","0","0","0","0","0","0","","","","","","","","Cloth_Horde_B_03Purple_Boot_FO","0","0"
"13942","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","","Cloth_A_06Black_Boot_FO","0","0"
"13943","","","","","INV_Misc_Gem_Variety_01","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"13963","","","Cape_Mage_A_01Black","","INV_Robe_02","","1","0","0","0","0","7","0","0","","","","","","","","","0","0"
"13983","","","Cape_Mage_A_01Aqua","","INV_Misc_Cape_02","","2","0","0","0","0","10","0","0","","","","","","","","","0","0"
"13984","","","Cape_Mage_A_01Blue","","INV_Misc_Cape_16","","3","0","0","0","0","7","0","0","","","","","","","","","0","0"
"13985","","","Cape_Mage_A_01Olive","","INV_Misc_Cape_02","","4","0","0","0","0","10","0","0","","","","","","","","","0","0"
"13986","","","Cape_Mage_A_01Red","","INV_Misc_Cape_04","","5","0","0","0","0","7","0","0","","","","","","","","","0","0"
"13987","","","","","INV_Misc_Quiver_02","","1","0","0","0","0","18","0","0","","","","","","","","","0","0"
"13988","","","","","INV_Misc_Idol_02","","0","0","0","0","0","14","0","0","","","","","","","","","0","0"
"13989","","","","","INV_Flask_02","","0","0","0","0","0","14","0","0","","","","","","","","","0","0"
"13990","","","","","INV_Misc_Orb_01","","0","0","0","0","0","14","0","0","","","","","","","","","0","0"
"13991","Quiver_A.mdx","","QuiverSkin_A","","INV_Misc_Quiver_02","","1","0","0","0","0","18","0","0","","","","","","","","","0","0"
"13992","","","","","INV_Misc_Head_Elf_02","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"13993","","","","","","","0","0","0","0","0","0","0","0","Leather_A_03Red_Sleeve_AU","Leather_Horde_A_01Black_Glove_AL","","Tabard_A_01Crusader_Chest_TU","Tabard_A_01Crusader_Chest_TL","","","","0","0"
"13994","","","","","","","0","0","0","0","0","0","0","0","","","","","","Cloth_A_05Red_Belt_LU","","","0","0"
"13995","","","","","","","0","0","1","0","0","0","0","0","","","","","","Robe_B_02WarmWhite_Pants_LU","Robe_B_02WarmWhite_Pant_LL","","0","0"
"13996","","","","","INV_Boots_09","","0","0","0","0","0","0","0","0","","","","","","","","Dress_A_02Blue_Boot_FO","0","0"
"13997","","","","","","","0","0","0","0","0","0","0","0","","","Leather_B_02Crusader_Glove_HA","","","","","","0","0"
"13998","","","","","INV_Misc_Bone_04","","0","0","0","0","0","13","0","0","","","","","","","","","0","0"
"13999","","","","","INV_Wand_03","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"14000","","","","","INV_Wand_03","","0","0","0","0","0","21","0","0","","","","","","","","","0","0"
"14001","","","","","INV_Bracer_08","","0","0","0","0","0","7","0","0","","Leather_A_02Green_Bracer_AL","","","","","","","0","0"
"14002","","","","","INV_Bracer_04","","0","0","0","0","0","7","0","0","","Leather_A_02Gold_Bracer_AL","","","","","","","0","0"
"14003","","","","","INV_Misc_Cape_11","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14004","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Leather_A_03Black_Glove_AL","Leather_A_03Black_Glove_HA","","","","","","0","0"
"14005","","","","","INV_Box_02","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"14006","","","","","INV_Box_02","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14007","","","","","INV_Misc_Gem_Variety_01","","0","0","0","0","0","24","0","0","","","","","","","","","0","0"
"14008","","","","","INV_Misc_Book_05","","0","0","0","0","0","19","0","0","","","","","","","","","0","0"
"14009","","","","","","","0","0","0","0","0","0","0","0","Cloth_A_08Gray_Sleeve_AU","","","Cloth_A_08Gray_Chest_TU","Cloth_A_08Gray_Chest_TL","","","","0","0"
"14010","","","","","","","0","0","0","0","0","0","0","0","","","","Cloth_Horde_A_01Black_Chest_TU","Cloth_Horde_A_01Black_Chest_TL","","","","0","0"
"14011","","","","","","","0","0","0","0","0","0","0","0","","","","","","Leather_A_04Gray_Pant_LU","Leather_A_04Gray_Pant_LL","","0","0"
"14012","","","","","","","1","0","0","0","0","0","0","0","","","","","","","Leather_A_02Black_Boot_LL","Leather_A_02Black_Boot_FO","0","0"
"14013","","","","","","","0","0","0","0","0","0","0","0","Cloth_A_01Purple_Sleeve_AU","","","Cloth_A_01Purple_Chest_TU","Cloth_A_01Purple_Chest_TL","","","","0","0"
"14014","","","","","","","0","0","0","0","0","0","0","0","","","","Cloth_A_02RedAlpha_Chest_TU","Cloth_A_02RedAlpha_Chest_TL","","","","0","0"
"14015","","","","","","","0","0","0","0","0","0","0","0","","","","","","Cloth_A_01Purple_Pant_LU","","","0","0"
"14016","","","","","","","0","0","0","0","0","0","0","0","Cloth_A_08Gray_Sleeve_AU","","","Cloth_A_08Gray_Chest_TU","Cloth_A_08Gray_Chest_TL","","","","0","0"
"14017","","","","","","","1","1","0","0","0","0","0","0","Cloth_A_08Purple_Sleeve_AU","Cloth_A_08Purple_Sleeve_AL","","Cloth_A_08Purple_Chest_TU","Cloth_A_08Purple_Chest_TL","","","","0","0"
"14018","","","","","","","0","0","0","0","0","0","0","0","","","","Cloth_A_02RedAlpha_Chest_TU","Cloth_A_02RedAlpha_Chest_TL","","","","0","0"
"14019","","","","","INV_Torch_Unlit","","0","0","0","0","0","12","0","0","","","","","","","","","0","0"
"14020","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Leather_B_01Black_Bracer_AL","Leather_B_01Black_Glove_HA","","","","","","0","0"
"14021","Misc_1H_HolySymbol_A_01.mdx","","Misc_1H_HolySymbol_A_01","","INV_Staff_05","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14022","Helm_Leather_D_01.mdx","","Helm_Leather_D_01Red","","INV_Helmet_12","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14023","","","","","INV_Misc_Head_Undead_01","","0","0","0","0","0","15","0","0","","","","","","","","","0","0"
"14024","Mace_1H_Flanged_B_02.mdx","","Mace_1H_Flanged_B_02Green","","Spell_Nature_GuardianWard","","0","0","0","0","0","12","0","0","","","","","","","","","0","0"
"14025","","","","","INV_Misc_Bomb_04","","0","0","0","0","0","17","0","0","","","","","","","","","0","0"
"14026","","","","","INV_Helmet_04","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14027","","","","","INV_Shirt_08","","0","0","0","0","0","7","0","0","Cloth_B_07White_Sleeve_AU","","","Cloth_B_07White_Chest_TU","Cloth_B_07White_Chest_TL","","","","0","0"
"14028","Axe_1H_Hatchet_B_03.mdx","","Axe_1H_Hatchet_B_03Black","","INV_ThrowingAxe_03","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14029","Axe_1H_Hatchet_A_02.mdx","","Axe_1H_Hatchet_A_02Rusty","","INV_Axe_11","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14030","Axe_1H_Hatchet_A_02.mdx","","Axe_1H_Hatchet_A_02Silver","","INV_Axe_11","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14031","Axe_1H_Hatchet_A_02.mdx","","Axe_1H_Hatchet_A_02Silver","","INV_Axe_11","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14032","Axe_1H_Hatchet_A_03.mdx","","Axe_1H_Hatchet_A_02Silver","","INV_Axe_01","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14033","Axe_1H_Hatchet_A_03.mdx","","Axe_1H_Hatchet_A_03Black","","INV_Axe_01","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14034","Axe_1H_Hatchet_A_03.mdx","","Axe_1H_Hatchet_A_03Red","","INV_Axe_04","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14035","Axe_1H_Hatchet_B_01.mdx","","Axe_1H_Hatchet_B_01Copper","","INV_Axe_23","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14036","Axe_1H_Hatchet_B_02.mdx","","Axe_1H_Hatchet_B_02Black","","INV_Axe_14","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14037","Axe_1H_Hatchet_B_02.mdx","","Axe_1H_Hatchet_B_02Black","","INV_Axe_01","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14038","Axe_1H_Pick_A_01.mdx","","Axe_1H_Pick_A_01Black","","INV_Pick_01","","0","0","0","0","0","9","0","0","","","","","","","","","0","0"
"14039","Axe_1H_Pick_A_01.mdx","","Axe_1H_Pick_A_01Black","","INV_Pick_02","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14040","Axe_1H_Pick_A_01.mdx","","Axe_1H_Pick_A_01Red","","INV_Pick_02","","0","0","0","0","0","9","0","0","","","","","","","","","0","0"
"14041","Axe_2H_Battle_B_01.mdx","","Axe_2H_Battle_B_01","","INV_ThrowingAxe_05","","0","0","0","0","0","9","0","0","","","","","","","","","0","0"
"14042","Axe_1H_Flint_A_01.mdx","","Axe_1H_Flint_A_01Black","","INV_ThrowingAxe_03","","0","0","0","0","0","8","0","0","","","","","","","","","0","0"
"14043","","","","","INV_Belt_24","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_06Blue_Belt_LU","","","0","0"
"14044","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_01Brown_Pant_LU","Cloth_A_01Brown_Pant_LL","","0","0"
"14045","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","","Cloth_A_01Brown_Glove_HA","","","","","","0","0"
"14046","","","","","INV_Boots_09","","1","0","0","0","0","7","0","0","","","","","","","Cloth_A_01Brown_Boot_LL","Cloth_A_01Brown_Boot_FO","0","0"
"14047","","","","","INV_Boots_09","","1","0","0","0","0","7","0","0","","","","","","","Cloth_A_01Brown_Boot_LL","Cloth_A_01Blue_Boot_FO","0","0"
"14048","","","","","INV_Boots_09","","1","0","0","0","0","7","0","0","","","","","","","Cloth_A_01Brown_Boot_LL","","0","0"
"14049","","","","","INV_Boots_09","","1","0","0","0","0","7","0","0","","","","","","","Cloth_A_01Brown_Boot_LL","Cloth_A_01Purple_Boot_FO","0","0"
"14050","","","","","INV_Boots_09","","1","0","0","0","0","7","0","0","","","","","","","Cloth_A_01Brown_Boot_LL","Cloth_A_05Black_Boot_FO","0","0"
"14051","","","","","INV_Chest_Cloth_21","","0","0","1","0","0","7","0","0","","","","Robe_A_03Brown_Chest_TU","Robe_A_03Brown_Chest_TL","Robe_A_03Brown_Pant_LU","Robe_A_03Brown_Pant_LL","","0","0"
"14052","","","","","INV_Chest_Cloth_21","","1","0","1","0","0","7","0","0","Robe_A_03Brown_Sleeve_AU","Robe_A_03Brown_Sleeve_AL","","Robe_A_03Brown_Chest_TU","Robe_A_03Brown_Chest_TL","Robe_A_03Brown_Pant_LU","Robe_A_03Brown_Pant_LL","","0","0"
"14053","","","","","INV_Belt_04","","0","0","0","0","0","7","0","0","","","","","","Robe_A_03Brown_Belt_LU","","","0","0"
"14063","","","","","INV_Shirt_02","","0","0","0","0","0","7","0","0","Cloth_A_02Brown_Sleeve_AU","","","Cloth_A_02Brown_Chest_TU","Cloth_A_02Brown_Chest_TL","","","","0","0"
"14064","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_02Brown_Pant_LU","Cloth_A_02Brown_Pant_LL","","0","0"
"14065","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","","Cloth_A_02Brown_Glove_HA","","","","","","0","0"
"14066","","","","","INV_Belt_24","","0","0","0","0","0","7","0","0","","","","","","Robe_A_03Brown_Belt_LU","","","0","0"
"14067","","","","","INV_Chest_Cloth_10","","0","0","1","0","0","7","0","0","Robe_A_05Green_Sleeve_AU","","","Robe_A_05Green_Chest_TU","Robe_A_05Green_Chest_TL","Robe_A_05Green_Pant_LU","Robe_A_05Green_Pant_LL","","0","0"
"14068","","","","","INV_Chest_Leather_08","","0","0","0","0","0","7","0","0","Leather_B_05Green_Sleeve_AU","","","Leather_B_05Green_Chest_TU","Leather_B_05Green_Chest_TL","","","","0","0"
"14069","","","","","INV_Chest_Chain","","0","0","0","0","0","10","0","0","","","","Mail_B_02Green_Chest_TU","Mail_B_02Green_Chest_TL","","","","0","0"
"14070","","","","","INV_Shirt_02","","0","0","0","0","0","7","0","0","Cloth_A_01Green_Sleeve_AU","Cloth_A_01Green_Sleeve_AL","","Cloth_A_01Green_Chest_TU","Cloth_A_01Green_Chest_TL","","","","0","0"
"14071","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_01Green_Pant_LU","Cloth_A_01Green_Pant_LL","","0","0"
"14072","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","","Cloth_A_01Green_Glove_HA","","","","","","0","0"
"14073","","","","","INV_Bracer_10","","0","0","0","0","0","7","0","0","","Cloth_B_01Green_Glove_AL","","","","","","","0","0"
"14074","","","","","INV_Belt_24","","0","0","0","0","0","7","0","0","","","","","","Robe_A_03Green_Belt_LU","","","0","0"
"14075","","","","","INV_Shirt_14","","0","0","0","0","0","7","0","0","Cloth_A_01Blue_Sleeve_AU","Cloth_A_01Blue_Sleeve_AL","","Cloth_A_01Blue_Chest_TU","Cloth_A_01Blue_Chest_TL","","","","0","0"
"14076","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_B_01Gray_Glove_AL","Cloth_A_01Blue_Glove_HA","","","","","","0","0"
"14077","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","Cloth_B_01Green_Glove_AL","Cloth_A_01Green_Glove_HA","","","","","","0","0"
"14078","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","Cloth_A_05Green_Bracer_AL","Cloth_A_01Green_Glove_HA","","","","","","0","0"
"14079","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_05Brown_Bracer_AL","Cloth_A_01Brown_Glove_HA","","","","","","0","0"
"14080","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_05Blue_Bracer_AL","Cloth_A_01Brown_Glove_HA","","","","","","0","0"
"14081","","","","","INV_Bracer_11","","0","0","0","0","0","7","0","0","","Cloth_A_05Blue_Bracer_AL","","","","","","","0","0"
"14082","","","","","INV_Bracer_10","","0","0","0","0","0","7","0","0","","Cloth_A_05Green_Bracer_AL","","","","","","","0","0"
"14083","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_05Black_Bracer_AL","Cloth_A_01Blue_Glove_HA","","","","","","0","0"
"14084","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_05Blue_Bracer_AL","Cloth_A_01Blue_Glove_HA","","","","","","0","0"
"14085","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","","Cloth_A_01Blue_Glove_HA","","","","","","0","0"
"14086","","","","","INV_Bracer_11","","0","0","0","0","0","7","0","0","","Cloth_A_05Black_Bracer_AL","","","","","","","0","0"
"14087","","","","","INV_Misc_Bandana_01","","0","0","0","0","0","7","0","0","","","","","","Robe_A_03Grey_Belt_LU","","","0","0"
"14088","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_05Blue_Bracer_AL","Cloth_A_02Brown_Glove_HA","","","","","","0","0"
"14089","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_06Brown_Bracer_AL","Cloth_A_02Brown_Glove_HA","","","","","","0","0"
"14090","","","","","INV_Bracer_11","","0","0","0","0","0","7","0","0","","Cloth_A_06Brown_Bracer_AL","","","","","","","0","0"
"14091","LShoulder_Robe_A_03.mdx","RShoulder_Robe_A_03.mdx","Shoulder_Robe_A_03Brown","Shoulder_Robe_A_03Brown","INV_Shoulder_09","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14092","RShoulder_Robe_A_03.mdx","LShoulder_Robe_A_03.mdx","Shoulder_Robe_A_03Brown","Shoulder_Robe_A_03Brown","INV_Shoulder_09","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14093","","","","","INV_Misc_Bandana_03","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_06Brown_Belt_LU","","","0","0"
"14094","","","","","INV_Shirt_14","","0","0","0","0","0","7","0","0","Cloth_A_02Black_Sleeve_AU","","","Cloth_A_02Black_Chest_TU","Cloth_A_02Black_Chest_TL","","","","0","0"
"14095","LShoulder_Robe_A_03.mdx","RShoulder_Robe_A_03.mdx","Shoulder_Robe_A_03Grey","Shoulder_Robe_A_03Grey","INV_Shoulder_06","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14096","","","","","INV_Gauntlets_06","","0","0","0","0","0","7","0","0","","Cloth_A_06Blue_Bracer_AL","Cloth_A_02Black_Glove_HA","","","","","","0","0"
"14097","","","","","INV_Gauntlets_06","","0","0","0","0","0","7","0","0","","Leather_A_04Dark_Bracer_AL","Cloth_A_02Black_Glove_HA","","","","","","0","0"
"14098","","","","","INV_Gauntlets_06","","0","0","0","0","0","7","0","0","","Cloth_A_06Black_Bracer_AL","Cloth_A_02Black_Glove_HA","","","","","","0","0"
"14099","","","","","INV_Gauntlets_06","","0","0","0","0","0","7","0","0","","","Cloth_A_02Black_Glove_HA","","","","","","0","0"
"14100","","","","","INV_Bracer_11","","0","0","0","0","0","7","0","0","","Cloth_A_05Black_Bracer_AL","","","","","","","0","0"
"14101","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","","Cloth_B_01Green_Boot_FO","0","0"
"14102","","","","","INV_Misc_Bandana_03","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_06Black_Belt_LU","","","0","0"
"14103","","","","","INV_Shirt_14","","0","0","0","0","0","7","0","0","Cloth_A_02Gold_Sleeve_AU","","","Cloth_A_02Gold_Chest_TU","Cloth_A_02Gold_Chest_TL","","","","0","0"
"14104","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_05Brown_Bracer_AL","Cloth_A_02Gold_Glove_HA","","","","","","0","0"
"14105","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_05Green_Bracer_AL","Cloth_A_02Gold_Glove_HA","","","","","","0","0"
"14106","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","","Cloth_A_02Gold_Glove_HA","","","","","","0","0"
"14107","","","","","INV_Bracer_13","","0","0","0","0","0","7","0","0","","Cloth_A_05Green_Bracer_AL","","","","","","","0","0"
"14108","","","","","INV_Shirt_14","","0","0","0","0","0","7","0","0","Cloth_A_06Brown_Sleeve_AU","","","Cloth_A_06Brown_Chest_TU","Cloth_A_06Brown_Chest_TL","","","","0","0"
"14109","","","","","INV_Pants_01","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_06Brown_Pant_LU","Cloth_A_06Brown_Pant_LL","","0","0"
"14110","","","","","INV_Gauntlets_05","","1","0","0","0","0","7","0","0","","Cloth_A_06Brown_Glove_AL","Cloth_A_06Brown_Glove_HA","","","","","","0","0"
"14111","","","","","INV_Bracer_13","","0","0","0","0","0","7","0","0","","Cloth_A_06Brown_Bracer_AL","","","","","","","0","0"
"14112","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Cloth_A_06Brown_Boot_LL","Cloth_A_06Black_Boot_FO","0","0"
"14113","LShoulder_Robe_A_03.mdx","RShoulder_Robe_A_03.mdx","Shoulder_Robe_A_03Brown","Shoulder_Robe_A_03Brown","INV_Shoulder_06","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14114","","","","","INV_Shirt_06","","0","0","0","0","0","7","0","0","Cloth_A_06Blue_Sleeve_AU","","","Cloth_A_06Blue_Chest_TU","Cloth_A_06Blue_Chest_TL","","","","0","0"
"14115","","","","","INV_Pants_01","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_06Blue_Pant_LU","Cloth_A_06Blue_Pant_LL","","0","0"
"14116","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Cloth_A_06Blue_Glove_AL","Cloth_A_06Blue_Glove_HA","","","","","","0","0"
"14117","","","","","INV_Bracer_13","","0","0","0","0","0","7","0","0","","Cloth_A_06Blue_Bracer_AL","","","","","","","0","0"
"14118","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Cloth_A_06Blue_Boot_LL","Cloth_A_06Black_Boot_FO","0","0"
"14119","","","","","INV_Gauntlets_05","","1","0","0","0","0","7","0","0","","Cloth_A_06Blue_Glove_AL","Cloth_A_06Blue_Glove_HA","","","","","","0","0"
"14120","","","","","INV_Belt_02","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_06Blue_Belt_LU","","","0","0"
"14121","LShoulder_Robe_A_02.mdx","RShoulder_Robe_A_02.mdx","Shoulder_Robe_A_02Yellow","Shoulder_Robe_A_02Yellow","INV_Shoulder_09","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14122","LShoulder_Robe_A_02.mdx","RShoulder_Robe_A_02.mdx","Shoulder_Robe_A_02Yellow","Shoulder_Robe_A_02Yellow","INV_Shoulder_06","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14123","","","","","INV_Shirt_Black_01","","0","0","0","0","0","7","0","0","Cloth_A_06Black_Sleeve_AU","","","Cloth_A_06Black_Chest_TU","Cloth_A_06Black_Chest_TL","","","","0","0"
"14124","","","","","INV_Belt_03","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_06Black_Belt_LU","","","0","0"
"14125","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Cloth_A_06Black_Boot_LL","Cloth_A_06Black_Boot_FO","0","0"
"14126","","","","","INV_Bracer_13","","0","0","0","0","0","7","0","0","","Cloth_A_06Black_Bracer_AL","","","","","","","0","0"
"14127","","","","","INV_Gauntlets_05","","1","0","0","0","0","7","0","0","","Cloth_A_06Black_Glove_AL","Cloth_A_06Black_Glove_HA","","","","","","0","0"
"14128","","","","","INV_Pants_01","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_06Black_Pant_LU","Cloth_A_06Black_Pant_LL","","0","0"
"14129","","","","","INV_Shirt_01","","0","0","0","0","0","7","0","0","Cloth_B_01Purple_Sleeve_AU","","","Cloth_B_01Purple_Chest_TU","Cloth_B_01Purple_Chest_TL","","","","0","0"
"14130","","","","","INV_Belt_05","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_06Brown_Belt_LU","","","0","0"
"14131","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","Cloth_B_01Purple_Pant_LL","Cloth_B_01Purple_Boot_FO","0","0"
"14132","","","","","INV_Bracer_13","","0","0","0","0","0","7","0","0","","Cloth_B_01Purple_Glove_AL","","","","","","","0","0"
"14133","","","","","INV_Gauntlets_05","","1","0","0","0","0","7","0","0","","Cloth_B_01Purple_Glove_AL","Cloth_B_01Purple_Glove_HA","","","","","","0","0"
"14134","","","","","INV_Pants_01","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_01Purple_Pant_LU","Cloth_B_01Purple_Pant_LL","","0","0"
"14135","LShoulder_Robe_B_01.mdx","RShoulder_Robe_B_01.mdx","Shoulder_Robe_B_01Green","Shoulder_Robe_A_01White","INV_Shoulder_06","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14136","LShoulder_Robe_B_01.mdx","RShoulder_Robe_A_01.mdx","Shoulder_Robe_B_01Green","Shoulder_Robe_A_01Purple","INV_Shoulder_06","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14137","LShoulder_Robe_A_01.mdx","RShoulder_Robe_A_01.mdx","Shoulder_Robe_A_01Indigo","Shoulder_Robe_A_01Purple","INV_Shoulder_06","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14138","LShoulder_Robe_A_01.mdx","RShoulder_Robe_A_01.mdx","Shoulder_Robe_A_01Indigo","Shoulder_Robe_A_01Indigo","INV_Shoulder_06","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"14139","","","","","INV_Shirt_Black_01","","0","0","0","0","0","7","0","0","Cloth_A_01Red_Sleeve_AU","","","Cloth_A_01Red_Chest_TU","Cloth_A_01Red_Chest_TL","","","","0","0"
"14140","","","","","INV_Belt_05","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_07Brown_Belt_LU","","","0","0"
"14141","","","","","INV_Gauntlets_06","","0","0","0","0","0","7","0","0","","Cloth_A_05Red_Bracer_AL","Cloth_A_01Red_Glove_HA","","","","","","0","0"
"14142","","","","","INV_Bracer_10","","0","0","0","0","0","7","0","0","","Cloth_A_05Red_Bracer_AL","","","","","","","0","0"
"14143","","","","","INV_Belt_24","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_07Brown_Belt_LU","","","0","0"
"14144","","","","","INV_Misc_Bandana_01","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_07Brown_Belt_LU","","","0","0"
"14145","","","","","INV_Misc_Bandana_03","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_07Brown_Belt_LU","","","0","0"
"14146","","","","","INV_Misc_Bandana_03","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_07White_Belt_LU","","","0","0"
"14147","","","","","INV_Shirt_05","","0","0","0","0","0","7","0","0","Cloth_Horde_A_02Red_Sleeve_AU","","","Cloth_Horde_A_02Brown_Chest_TU","Cloth_Horde_A_02Brown_Chest_TL","","","","0","0"
"14148","","","","","INV_Shirt_05","","0","0","0","0","0","7","0","0","Cloth_Horde_A_02Brown_Sleeve_AU","","","Cloth_Horde_A_02Brown_Chest_TU","Cloth_Horde_A_02Brown_Chest_TL","","","","0","0"
