"ID","ContinentID","X","Y","Z","Radius","Box_Length","Box_Width","Box_Height","Box_Yaw"
"4714","1","-4622.31005859375","-3172.1201171875","34.81269836425781","0","22.1299991607666","15.289999961853027","25.780000686645508","0"
"4719","1","-2108.449951171875","-437.260009765625","-7.831830024719238","15","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4720","1","-2494.570068359375","-4989.330078125","94.2345962524414","0","0.3889000117778778","26.639999389648438","38.439998626708984","1.6929999589920044"
"4752","1","-4234.47998046875","-3909.550048828125","-4.463160037994385","50","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4775","1","-3182.409912109375","-2920.820068359375","33.56290054321289","21","0","0","0","0"
"4797","1","1216.8299560546875","-4284.8701171875","22.936100006103516","5","0","0","0","0"
"4798","1","1179.1500244140625","-4301.6298828125","21.085500717163086","5","0","0","0","0"
"4799","1","1195.8499755859375","-4268.25","21.573200225830078","5","0","0","0","0"
"4800","1","1178.1300048828125","-4287.64990234375","21.188499450683594","6","0","0","0","0"
"4801","1","1646.765869140625","-4413.30029296875","16.729398727416992","0","35","35","35","0"
"4802","1","1953.4000244140625","-4687.2900390625","24.934200286865234","35","27","27","27","0"
"4803","1","1931.219970703125","-4288.5498046875","27.10099983215332","0","27","27","27","0"
"4804","1","1573.0799560546875","-4183.06982421875","40.140899658203125","35","35","35","35","0"
"4807","1","835.0718994140625","-4515.310546875","5.789045810699463","25","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4808","1","1283.79833984375","-4406.81103515625","26.344566345214844","15","0","0","0","0"
"4809","1","1284.2396240234375","-4406.837890625","26.336814880371094","15","0","0","0","0"
"4810","1","835.3137817382812","-4515.0712890625","5.789226055145264","25","0","0","0","0"
"4829","1","1200.6600341796875","-4377.6201171875","24.648799896240234","6","0","0","0","0"
"5047","1","-6157.58984375","-1336.1400146484375","-167.9239959716797","0","3.316999912261963","5.270999908447266","11","5.533999919891357"
"5049","1","-6161.97021484375","-1331.43994140625","-168.95899963378906","0","0","0","0","0"
"5150","1","-8758.7802734375","-4469.580078125","-201.2830047607422","0","13.890000343322754","15","4","6.2220001220703125"
"5263","1","1331.5899658203125","-4355.5400390625","28.271799087524414","10","0","0","0","0"
"5264","1","1335.56005859375","-4413.7099609375","27.078100204467773","10","0","0","0","0"
"5265","1","1289.0899658203125","-4422.080078125","26.610599517822266","10","0","0","0","0"
"5266","1","1352.31005859375","-4348.64990234375","27.1382999420166","10","0","0","0","0"
"5267","1","1368.4000244140625","-4411","29.349199295043945","10","0","0","0","0"
"5268","1","1434.0699462890625","-4360.259765625","25.23539924621582","10","0","0","0","0"
"5269","1","1438.199951171875","-4423.43017578125","25.23539924621582","10","0","0","0","0"
"5270","1","1511.280029296875","-4428.259765625","20.891799926757812","10","0","0","0","0"
"5271","1","1505.1700439453125","-4400.85986328125","21.422700881958008","10","0","0","0","0"
"5272","1","1591.25","-4426.4599609375","8.756059646606445","10","0","0","0","0"
"5279","1","1920.1700439453125","-4126.33984375","42.914798736572266","5","0","0","0","0"
"5311","1","1921.699951171875","-4147.27001953125","40.41109848022461","5","0","0","0","0"
"5462","1","-6161.169921875","-1332.43994140625","-168.5919952392578","0","1.2710000276565552","13.479999542236328","11","5.533999919891357"
"5463","1","-6154.7001953125","-1339.47998046875","-168.31100463867188","0","1.9429999589920044","13.789999961853027","11","5.533999919891357"
"5464","1","-6159.64013671875","-1334.02001953125","-168.11399841308594","0","1.184000015258789","13.539999961853027","11","5.533999919891357"
"5485","1","-1048","-288.6090087890625","159.02999877929688","13.356100082397461","0","0","0","0"
"5518","1","7886.830078125","-2500.469970703125","489.29400634765625","0","23.549999237060547","57.689998626708984","40","4.7829999923706055"
"5557","1","9684.3896484375","2525.010009765625","1335.1099853515625","0","4.859000205993652","11.65999984741211","10","0"
"5705","1","1391.4000244140625","-4486.08984375","31.450000762939453","8","0","0","0","0"
"5706","1","1657.969970703125","-4391.7998046875","23.50349998474121","10","0","0","0","0"
"5714","1","1669.510009765625","-4433.5498046875","19.63010025024414","0","15.84000015258789","1.059999942779541","6.2729997634887695","3.5759999752044678"
"5715","1","1615.239990234375","-4380","12.63700008392334","0","0.8252999782562256","7.186999797821045","7.636000156402588","0.45879998803138733"
"5716","1","1766.8599853515625","-4343.759765625","-6.819849967956543","0","12.350000381469727","1.3140000104904175","3.0789999961853027","1.9859999418258667"
"60","24","47.61349868774414","-28.946199417114258","-8.81758975982666","7","0","0","0","0"
"81","28","-259.2469787597656","137.7511749267578","36.56830596923828","7","0","0","0","0"
"83","28","254.56939697265625","-4.322051048278809","6.486520767211914","8","0","0","0","0"
"95","30","-409.828125","-802.7708129882812","-13.24696159362793","9","0","0","0","0"
"2606","30","-1510.0899658203125","-715.864013671875","48.87739944458008","0","9.555999755859375","14.0600004196167","16.170000076293945","0.7225000262260437"
"2608","30","946.8330078125","-500.0920104980469","94.92949676513672","0","8.666999816894531","18.309999465942383","24.309999465942383","1.1339999437332153"
"3326","30","-767.072998046875","-358.7030029296875","68.65799713134766","5","5.0279998779296875","5.0279998779296875","5.0279998779296875","1.465999960899353"
"3327","30","-1221.3499755859375","-352.87701416015625","57.72119903564453","5","5","5","5","0"
"3328","30","-1305.239990234375","-268.8680114746094","92.02230072021484","5","5","5","5","0"
"3329","30","213.92300415039062","-373.73699951171875","56.38909912109375","5","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"3330","30","326.2698669433594","-503.7890625","71.14376831054688","4","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"3331","30","683.1069946289062","-129.8459930419922","63.59830093383789","5","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"194","33","-230.9530029296875","2105.06005859375","79.75330352783203","5","0","0","0","0"
"254","33","-236.47000122070312","2202.419921875","97.34519958496094","5","0","0","0","0"
"255","33","-223.3990020751953","2101.969970703125","97.38990020751953","5","0","0","0","0"
"256","33","-189.00599670410156","2145.68994140625","97.38990020751953","7","0","0","0","0"
"2406","33","-287.0710144042969","2175.639892578125","36.88610076904297","0","98.86000061035156","185.60000610351562","80.58000183105469","2.880000114440918"
"2407","33","-315.9909973144531","2179.6298828125","91.75420379638672","0","36.060001373291016","182.8000030517578","212.60000610351562","2.8970000743865967"
"2408","33","-232.3719940185547","2077.10009765625","68.1176986694336","0","44.66999816894531","123.19999694824219","43.310001373291016","4.310999870300293"
"2409","33","-255.2729949951172","2035.760009765625","114.43699645996094","0","59.689998626708984","228.5","169.39999389648438","4.328000068664551"
"2410","33","-167.0919952392578","2104.219970703125","73.44969940185547","0","53","114.69999694824219","17.079999923706055","6.020999908447266"
"2411","33","-179.72900390625","2079.3701171875","42.69449996948242","0","19.030000686645508","162.10000610351562","187.10000610351562","6.091000080108643"
"5571","33","-159.2740020751953","2231","83.3749008178711","0","2.428999900817871","18.309999465942383","20","1.3839999437332153"
"5572","33","-239.41799926757812","2163.030029296875","90.09660339355469","0","4","4","8","5.869999885559082"
"5722","33","-177.8820037841797","2225.030029296875","81","0","4","3","10","3.3919999599456787"
"503","34","39.37409973144531","0.8034690022468567","-12.788299560546875","8","0","0","0","0"
"109","35","-0.9004200100898743","16.44300079345703","-14.236000061035156","7","0","0","0","0"
"119","36","-14.362799644470215","-393.3800048828125","64.56050109863281","6","0","0","0","0"
"121","36","-110.76000213623047","-1009.1900024414062","34.80440139770508","7","0","0","0","0"
"3746","36","-29.55470085144043","-374.50299072265625","59.356201171875","6","0","0","0","0"
"226","43","-172.18099975585938","138.97999572753906","-66.64710235595703","12","0","0","0","0"
"3766","43","-108.56300354003906","160.9149932861328","-79.79109954833984","9","0","0","0","0"
"242","47","1936.3900146484375","1534.469970703125","86.87689971923828","8","0","0","0","0"
"262","47","2019.72998046875","2004.5999755859375","61.687400817871094","15","0","0","0","0"
"462","47","2107.719970703125","1823.77001953125","79.96959686279297","10","0","0","0","0"
"463","47","2165.75","1944.75","61.4635009765625","15","0","0","0","0"
"259","48","-148.63299560546875","121.08000183105469","-33.414100646972656","12","0","0","0","0"
"283","48","-527.6580200195312","321.1090087890625","-50.258399963378906","20","0","0","0","0"
"762","48","-842.0759887695312","-472.4620056152344","-34.06560134887695","10","0","0","0","0"
"288","70","-228.1929931640625","34.16019821166992","-39.2338981628418","10","0","0","0","0"
"822","70","-234.44400024414062","319.12701416015625","-47.5885009765625","20","0","0","0","0"
"882","70","-213.72000122070312","370.60699462890625","-35.38869857788086","10","0","0","0","0"
"322","90","-312.2049865722656","-4.632559776306152","-148.65699768066406","14","0","0","0","0"
"525","90","-717.8679809570312","1.3720699548721313","-241.29299926757812","12","0","0","0","0"
"1105","90","-377.0559997558594","44.04999923706055","-156.48300170898438","15","0","0","0","0"
"448","109","-300","99","-127","13","0","0","0","0"
"1306","109","-496.85400390625","42.692901611328125","-91.13179779052734","25","0","0","0","0"
"1326","109","-467.52099609375","95.30829620361328","-105","7","0","0","0","0"
"4016","109","-662.1060180664062","3.831049919128418","-90.83509826660156","20","0","0","0","0"
"444","129","2593.93994140625","1124.6400146484375","56.17900085449219","11","0","0","0","0"
"602","189","1687.5699462890625","1040.0899658203125","20.982900619506836","8","0","0","0","0"
"604","189","853.6790161132812","1308.0999755859375","19.67140007019043","8","0","0","0","0"
"606","189","1608.6500244140625","-308.9700012207031","20.782400131225586","8","0","0","0","0"
"608","189","253.6009979248047","-196.8040008544922","21.03849983215332","8","0","0","0","0"
"4089","189","864.6229858398438","1321.5999755859375","18.068300247192383","5","0","0","0","0"
"4261","189","1693.77001953125","1053.3399658203125","18.725000381469727","5","0","0","0","0"
"4262","189","1617.1800537109375","-323.4320068359375","18.677799224853516","5","0","0","0","0"
"4263","189","269.0610046386719","-211.9029998779297","19.201000213623047","5","0","0","0","0"
"922","209","1190.3499755859375","840.5869750976562","13.434200286865234","20","0","0","0","0"
"962","209","1909.27001953125","1015.1099853515625","11.51550006866455","10","0","0","0","0"
"1447","209","1811.050048828125","700.9760131835938","15.293999671936035","30","20","20","20","0"
"1470","229","73.50830078125","-215.04400634765625","52.38690185546875","10","0","0","0","0"
"1628","229","-78.58190155029297","-401.3949890136719","38.94279861450195","20","0","0","0","0"
"1946","229","70.86109924316406","-409.0140075683594","64.34770202636719","10","0","0","0","0"
"1986","229","91.08540344238281","-408.3739929199219","64.34770202636719","10","0","0","0","0"
"1987","229","109.60800170898438","-415.697998046875","64.34770202636719","10","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"2026","229","153.76300048828125","-419.8330078125","110.47200012207031","20","0","0","0","0"
"2046","229","102.43000030517578","-319.1669921875","65.4635009765625","10","0","0","0","0"
"2066","229","75.26219940185547","-547.6790161132812","110.9280014038086","30","0","0","0","0"
"2067","229","26.45829963684082","-522.4710083007812","110.94300079345703","15","0","0","0","0"
"2068","229","25.928499221801758","-299.32501220703125","24.109500885009766","0","20","20","20","0"
"3726","229","178.72900390625","-474.4119873046875","120.56500244140625","0","3.805999994277954","7.916999816894531","7.888999938964844","0"
"1472","230","456.968994140625","48.36800003051758","-65.27529907226562","12","0","0","0","0"
"1526","230","596.4320068359375","-188.4980010986328","-50","8","0","0","0","0"
"1590","230","376.1059875488281","-191.24200439453125","-70.5448989868164","10","0","0","0","0"
"1686","230","319.9739990234375","-215.18499755859375","-77.9542007446289","10","0","0","0","0"
"1746","230","411.61700439453125","-201.64599609375","-65.14459991455078","10","0","0","0","0"
"1786","230","690.5180053710938","-280.052001953125","-43.1968994140625","7","0","0","0","0"
"1826","230","471.1419982910156","-9.343779563903809","-69.79930114746094","10","0","0","0","0"
"1827","230","1380.1500244140625","-554.60400390625","-89.64299774169922","20","0","0","0","0"
"1828","230","497.39898681640625","13.231900215148926","-70.13719940185547","10","0","0","0","0"
"1926","230","845.9110107421875","-317.3689880371094","-50.286800384521484","10","0","0","0","0"
"2886","230","1097.989990234375","-466.4939880371094","-96.0718994140625","20","0","0","0","0"
"4751","230","876.8740234375","-179.5800018310547","-43.925201416015625","10","0","0","0","0"
"1064","249","29.242700576782227","-22.18120002746582","10.527199745178223","30","0","0","0","0"
"1626","269","3122.199951171875","2324.639892578125","-129.32000732421875","70","0","0","0","0"
"4288","269","-2023.5799560546875","7118.580078125","22.3164005279541","20","0","0","0","0"
"4322","269","-1498.3800048828125","7017.8798828125","33.25870132446289","0","58.310001373291016","24.059999465942383","71.66999816894531","2.950000047683716"
"4485","269","-1529.8399658203125","7105.85986328125","32.061100006103516","0","3.5829999446868896","36.86000061035156","25.940000534057617","0"
"2547","289","332.8659973144531","94.31079864501953","92.22209930419922","0","8.194000244140625","38.439998626708984","60.41999816894531","0"
"2548","289","322.8840026855469","112.13700103759766","98.67259979248047","0","11.25","37.439998626708984","44.029998779296875","0.8029000163078308"
"2549","289","325.1839904785156","75.61810302734375","93.87439727783203","0","9.694000244140625","31.420000076293945","54.16999816894531","5.236000061035156"
"2568","289","182.26499938964844","126.44999694824219","143.70700073242188","0","12.329999923706055","8.888999938964844","16.389999389648438","0"
"3926","309","-11594.099609375","-1621.3699951171875","47.14459991455078","15","0","0","0","0"
"3930","309","-11917","-1221","97.56159973144531","10","0","0","0","0"
"3956","309","-11918.599609375","-1433.949951171875","44.54499816894531","15","0","0","0","0"
"3957","309","-11916.7998046875","-1256.699951171875","92.54340362548828","0","7.806000232696533","11.170000076293945","0.33329999446868896","0"
"3958","309","-11915.0439453125","-1312.6763916015625","77.50191497802734","10","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"3959","309","-11945.6884765625","-1597.6072998046875","36.75689697265625","10","0","0","0","0"
"3960","309","-11788.900390625","-1595.06005859375","36.9989013671875","10","0","0","0","0"
"3961","309","-11614.2001953125","-1361.510009765625","76.83999633789062","15","0","0","0","0"
"3962","309","-11957.599609375","-1819.969970703125","54.3114013671875","15","0","0","0","0"
"3963","309","-12112.900390625","-1794.6300048828125","80.41629791259766","15","0","0","0","0"
"3964","309","-11791","-1562.8599853515625","19.742000579833984","10","0","0","0","0"
"3965","309","-11610","-1749.8599853515625","38.73419952392578","20","0","0","0","0"
"3966","309","-12072.2998046875","-1479.050048828125","106.49500274658203","10","0","0","0","0"
"2187","329","3673.60009765625","-3633.8701171875","139.9429931640625","5","0","0","0","0"
"2209","329","3665.110107421875","-3164.9599609375","127.2239990234375","10","0","0","0","0"
"2210","329","3663.949951171875","-3164.27001953125","127.36100006103516","10","0","0","0","0"
"2221","329","3584.780029296875","-3632.050048828125","142.1179962158203","10","9.777999877929688","17.940000534057617","27.920000076293945","0"
"3126","349","756.8779907226562","-633.9600219726562","-32.81909942626953","0","15.9399995803833","26.440000534057617","44.13999938964844","1.6410000324249268"
"3131","349","1005.02001953125","-460.53900146484375","-43.250701904296875","0","10.140000343322754","31.420000076293945","23.420000076293945","0.01744999922811985"
"2166","369","76.0270004272461","10.504300117492676","-4.2965898513793945","0","9.416999816894531","19","20.639999389648438","0"
"2171","369","80.16329956054688","2490.8798828125","-1.8569300174713135","10","0","0","0","0"
"2226","389","2.5801899433135986","-0.013586999848484993","-13.366800308227539","0","30.690000534057617","12.1899995803833","25.559999465942383","0"
"2890","409","1115.219970703125","-462.9590148925781","-95.01480102539062","20","0","0","0","0"
"3190","429","-55.96580123901367","159.86700439453125","-3.46205997467041","0","7.2220001220703125","10.079999923706055","19.559999465942383","0"
"3191","429","24.56089973449707","159.4499969482422","-3.4667699337005615","0","7.693999767303467","9.694000244140625","21.610000610351562","0"
"3193","429","255.24899291992188","-9.056059837341309","-2.587369918823242","0","8.333000183105469","8.583000183105469","20.719999313354492","0"
"3194","429","37.44990158081055","-154.82200622558594","-2.712009906768799","0","8.916999816894531","9.166999816894531","19.440000534057617","0"
"3195","429","-202.66400146484375","-314.8760070800781","-2.7235300540924072","0","9.805999755859375","10.170000076293945","17.440000534057617","0"
"3196","429","4.311190128326416","-837.0850219726562","-33.04050064086914","0","6.166999816894531","11.4399995803833","22.940000534057617","0"
"3197","429","194.3509979248047","-240.8209991455078","-25.630699157714844","0","12.859999656677246","8.333000183105469","25.329999923706055","1.1169999837875366"
"3506","429","580.7540283203125","487.5060119628906","29.464099884033203","8","17","17","17","0"
"3507","429","580.656982421875","475.885009765625","29.464099884033203","8","0","0","0","0"
"3508","429","592.5070190429688","486.30999755859375","29.464099884033203","8","0","0","0","0"
"3509","429","591.9199829101562","476.40399169921875","29.464099884033203","8","0","0","0","0"
"2534","449","-0.358040988445282","-1.9798599481582642","-0.25588399171829224","0","7.306000232696533","3.8329999446868896","6.193999767303467","0"
"2530","450","215.19400024414062","71.15699768066406","30.127599716186523","0","10","10","10","3.5950000286102295"
"2416","451","16186","16286","52.086700439453125","0","183.60000610351562","60.90999984741211","30","6.184999942779541"
"4750","451","15683.66015625","-15593.9580078125","39.76255416870117","15","0","0","0","0"
"4836","451","15838.5","15759.2998046875","11.8056001663208","0","50.72999954223633","52.20000076293945","0","0"
"4840","451","14666.900390625","-16268","7.999999797903001e-05","0","69.30999755859375","4.004000186920166","10","0"
"4841","451","14667.2998046875","-16165.5","0","0","69.30999755859375","4.004000186920166","10","0"
"4854","451","16528.900390625","16138.7998046875","69.44439697265625","0","5.442999839782715","8.211000442504883","10.40999984741211","0.0026030000299215317"
"4901","451","9456.349609375","-9920.73046875","-1.700000029813964e-05","0","26.020000457763672","36.380001068115234","1","0"
"4905","451","9542.0302734375","-9877.51953125","-6.000000212225132e-06","25","0","0","0","0"
"4909","451","16116.599609375","16251.2001953125","69.44450378417969","18.973100662231445","0","0","0","0"
"4911","451","9438.0302734375","-9826.759765625","3.000000106112566e-06","24","0","0","0","0"
"4953","451","4686.16015625","-328.2569885253906","271.2019958496094","26.806499481201172","39.810001373291016","35.90999984741211","20","5.498000144958496"
"4958","451","-15914.099609375","-12969.5","3.293869972229004","2","0","0","0","20"
"4962","451","4690.509765625","-378.8710021972656","272.5719909667969","0","35.36000061035156","35.36000061035156","50","0"
"5453","451","15634.2001953125","-15578","39.76250076293945","30","0","0","0","0"
"5477","451","16217.2998046875","16185.5","69.81340026855469","0","28.110000610351562","22.40999984741211","17.270000457763672","0"
"2426","469","-7474.009765625","-1286.3399658203125","431.3039855957031","0","181.8000030517578","234.6999969482422","63.939998626708984","5.322999954223633"
"2427","469","-7375.31982421875","-1240.1400146484375","494.2799987792969","0","53.86000061035156","189.89999389648438","77.05999755859375","0.7329999804496765"
"2428","469","-7568.39990234375","-1375.6600341796875","468.50799560546875","0","225.3000030517578","75.97000122070312","132.1999969482422","5.341000080108643"
"2429","469","-7412.97021484375","-1371.5899658203125","413.4259948730469","0","243.3000030517578","72.94000244140625","245.89999389648438","3.7869999408721924"
"3626","469","-7529.10009765625","-1007.1900024414062","408.56500244140625","10","0","0","0","0"
"3728","469","-7676.10986328125","-1109.7099609375","399.12298583984375","0","2.4719998836517334","8.694000244140625","5.083000183105469","3.752000093460083"
"3646","489","1539.8900146484375","1481.3599853515625","352.65899658203125","5","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"3647","489","918.4959716796875","1434.0400390625","346.0539855957031","5","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"3649","489","1532.066650390625","1151.666748046875","373.9750061035156","10","0","0","0","0"
"3686","489","1449.7667236328125","1470.566650390625","342.625","4","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"3687","489","1005.2667236328125","1447.2667236328125","335.89300537109375","4","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"3688","489","1125.2266845703125","1541.500732421875","307.3924865722656","0","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"3706","489","1316.9666748046875","1550.9676513671875","313.2340087890625","4","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"3707","489","1319.7667236328125","1378.666748046875","314.75299072265625","4","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"3708","489","1112.6400146484375","1351.1099853515625","316.6189880371094","4","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"3709","489","1140.066650390625","1560.7667236328125","306.8240051269531","4","0","0","0","0"
"4628","489","1470","1475","373.7309875488281","0","40","100","76.77999877929688","6.255000114440918"
"4629","489","973.2930297851562","1444.8299560546875","367.281005859375","0","40","100","64.13999938964844","0"
"4006","509","-8419.580078125","1504.280029296875","31.735599517822266","0","18","41.810001373291016","40.5","5.794000148773193"
"3866","529","1185.449951171875","1184.7099609375","-56.36330032348633","4","0","0","0","0"
"3867","529","817.9390258789062","842.3690185546875","-56.54059982299805","4","0","0","0","0"
"3868","529","809.0076904296875","1185.2774658203125","11.921605110168457","4","0","0","0","0"
"3869","529","1147.010009765625","816.85400390625","-98.39900207519531","5","0","0","0","0"
"3870","529","989.8519897460938","1009.1599731445312","-42.60329818725586","4","0","0","0","0"
"3948","529","1394.3599853515625","1303.6400146484375","-8.025859832763672","0","7.306000232696533","16.889999389648438","17.639999389648438","0.36649999022483826"
"3949","529","627.1920166015625","699.9569702148438","-11.99209976196289","0","7.888999938964844","14.220000267028809","17.280000686645508","3.3340001106262207"
"4020","529","1313.9300537109375","1310.77001953125","-7.704870223999023","0","6.333000183105469","6.361000061035156","7.583000183105469","0"
"4021","529","683.9609985351562","681.22998046875","-12.915800094604492","0","5.4720001220703125","5.5","4.7220001220703125","0"
"4674","529","976.8400268554688","1046.280029296875","-43.81740188598633","60","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4064","530","7922.68017578125","-6501.509765625","47.362300872802734","30","0","0","0","0"
"4071","530","7567.669921875","-7359.47021484375","161.73800659179688","20","0","0","0","0"
"4108","530","7557.31005859375","-6889.64990234375","96.02660369873047","13","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4109","530","7557.43994140625","-6888.64990234375","115","0","32.189998626708984","57.779998779296875","8.055999755859375","4.241000175476074"
"4150","530","-365.6109924316406","3087.6201171875","-14.559399604797363","0","11.4399995803833","12.220000267028809","15.579999923706055","1.7979999780654907"
"4151","530","-310.21099853515625","3091.590087890625","-4.152629852294922","0","8.333000183105469","6.9720001220703125","17.440000534057617","1.465999960899353"
"4152","530","-307.2510070800781","3170.510009765625","28.914400100708008","0","6.9720001220703125","13.75","15.359999656677246","2.1470000743865967"
"4153","530","-309.6780090332031","3079.1201171875","-116.57099914550781","0","9.444000244140625","15.4399995803833","17.940000534057617","5.184000015258789"
"4170","530","-17.60810089111328","3803.610107421875","94.09480285644531","10","0","0","0","0"
"4186","530","-3849.139892578125","-12812.2998046875","9.603850364685059","3","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4233","530","9336.2197265625","-7883.4599609375","74.90950012207031","2","0","0","0","0"
"4240","530","-4133.419921875","-12471.7998046875","44.57210159301758","15","0","0","0","0"
"4241","530","-2058.159912109375","-11895","46.145198822021484","15","0","0","0","0"
"4252","530","-329.14599609375","2890.050048828125","-52.82720184326172","5","0.33329999446868896","0.33329999446868896","0.33329999446868896","0"
"4253","530","-274.7255859375","2804.72705078125","-39.513545989990234","0","9.277999877929688","9.111000061035156","8.222000122070312","0"
"4265","530","8701.48046875","-6636.7998046875","64","15","0","0","0","0"
"4267","530","9285.9697265625","-7916.009765625","176.1300048828125","2","0","0","0","0"
"4280","530","-1163.68994140625","-11828.7001953125","28.85059928894043","100","0","0","0","0"
"4291","530","-111.14900207519531","8751.4404296875","18.66349983215332","60","0","0","0","0"
"4293","530","-751.14599609375","5918.3701171875","15.416199684143066","80","174.10000610351562","249.5","159.10000610351562","0"
"4298","530","565.3720092773438","6944.27978515625","-14.331100463867188","0","29.389999389648438","36.63999938964844","33.11000061035156","0"
"4300","530","-201.39999389648438","5515.0400390625","22.121299743652344","0","8.583000183105469","8.583000183105469","14.720000267028809","0.26179999113082886"
"4301","530","-383.0979919433594","7257.31982421875","55.47010040283203","10","0","0","0","0"
"4326","530","-2336.6298828125","-11971.400390625","32.57429885864258","40","0","0","0","0"
"4336","530","192.9029998779297","2607.3701171875","87.28350067138672","20","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4337","530","-704.8930053710938","2733.989990234375","100","0","26.420000076293945","55.060001373291016","25.440000534057617","0"
"4339","530","9851.1298828125","-7500.490234375","-4.001570224761963","10","0","0","0","0"
"4342","530","304.7381591796875","6839.7490234375","40.3947639465332","60","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4345","530","-3544.860107421875","4008.89990234375","86.29399871826172","125","0","0","0","0"
"4352","530","-247.677001953125","895.6749877929688","84.36219787597656","0","72.83000183105469","6.611000061035156","53.810001373291016","0"
"4356","530","-248.2429962158203","1042.72998046875","54.31829833984375","50","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4363","530","782.8790283203125","6741.93994140625","-72.54060363769531","0","29.829999923706055","7.833000183105469","33.86000061035156","3.2109999656677246"
"4364","530","818.4869995117188","6951.2998046875","-80.57039642333984","0","30.579999923706055","7.833000183105469","29.690000534057617","0"
"4365","530","745.8389892578125","7015.27001953125","-72.11849975585938","0","12.1899995803833","35.86000061035156","24.079999923706055","0"
"4368","530","-3279.52001953125","6024.60986328125","-1.3074699640274048","80","0","0","0","0"
"4369","530","-1511.6199951171875","8528.240234375","3.1952199935913086","80","0","0","0","0"
"4370","530","-711.7542724609375","7885.953125","46.37337875366211","100","0","0","0","0"
"4371","530","-790.68701171875","7719.68017578125","49.43360137939453","80","0","0","0","0"
"4372","530","-1338.25","7223.77001953125","37.6870002746582","100","0","0","0","0"
"4373","530","229.3520050048828","7933.0498046875","35","0","32.91999816894531","36.189998626708984","20.889999389648438","2.757999897003174"
"4374","530","282.2200012207031","6099","132.47900390625","0","49.689998626708984","21.559999465942383","35.11000061035156","0"
"4375","530","-1224.9300537109375","7158.39013671875","57.265098571777344","32","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4376","530","-2734.679931640625","7308.68994140625","71.40979766845703","0","134.5","67.61000061035156","106.5999984741211","2.740000009536743"
"4377","530","-2912.3740234375","4024.9111328125","0.4252839982509613","14","16.469999313354492","43.83000183105469","25.030000686645508","2.984999895095825"
"4378","530","-2620.050048828125","4461.3798828125","36.09339904785156","32","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4380","530","-573.9949951171875","4147.89013671875","68.5198974609375","13","0","0","0","0"
"4381","530","218.73699951171875","4333.85986328125","119.04399871826172","15","0","0","0","0"
"4382","530","-172.55484008789062","5524.59912109375","29.40753173828125","0","18.809999465942383","27.25","19.969999313354492","5.0269999504089355"
"4383","530","1060.5064697265625","7372.8056640625","39.34209442138672","20","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4386","530","6107.259765625","-6990.64013671875","137.31700134277344","0","42.13999938964844","18.639999389648438","45.66999816894531","0.6632000207901001"
"4387","530","-3080.820068359375","5334.56005859375","17.27280044555664","100","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4389","530","-2072.469970703125","5278.43017578125","-37.32350158691406","5","0","0","0","0"
"4404","530","-3361.550048828125","5236.8701171875","-101.0479965209961","0","26.329999923706055","11.4399995803833","19.610000610351562","0"
"4405","530","-3068.1298828125","4942.7998046875","-101.0479965209961","0","12.329999923706055","22.190000534057617","27.079999923706055","0"
"4406","530","-3362.35009765625","4650.31005859375","-101.0479965209961","0","25.219999313354492","9.611000061035156","23.809999465942383","0"
"4407","530","-3656.050048828125","4943.10986328125","-101.0479965209961","0","12.1899995803833","23.860000610351562","26.670000076293945","0"
"4410","530","-1852.6700439453125","5070.02001953125","-32.19380187988281","7","0","0","0","0"
"4415","530","4160.22998046875","3051.610107421875","337.0299987792969","14","0.2777999937534332","0.2777999937534332","0.2777999937534332","0"
"4416","530","843.885009765625","6865.240234375","-66.98979949951172","0","12.470000267028809","22.079999923706055","41.08000183105469","0"
"4422","530","3044.14990234375","3611.39990234375","143.50599670410156","4.5","0","0","0","0"
