"ID","RaceID","ClassID","SexID","OutfitID","ItemID_1","ItemID_2","ItemID_3","ItemID_4","ItemID_5","ItemID_6","ItemID_7","ItemID_8","ItemID_9","ItemID_10","ItemID_11","ItemID_12","ItemID_13","ItemID_14","ItemID_15","ItemID_16","ItemID_17","ItemID_18","ItemID_19","ItemID_20","ItemID_21","ItemID_22","ItemID_23","ItemID_24","DisplayItemID_1","DisplayItemID_2","DisplayItemID_3","DisplayItemID_4","DisplayItemID_5","DisplayItemID_6","DisplayItemID_7","DisplayItemID_8","DisplayItemID_9","DisplayItemID_10","DisplayItemID_11","DisplayItemID_12","DisplayItemID_13","DisplayItemID_14","DisplayItemID_15","DisplayItemID_16","DisplayItemID_17","DisplayItemID_18","DisplayItemID_19","DisplayItemID_20","DisplayItemID_21","DisplayItemID_22","DisplayItemID_23","DisplayItemID_24","InventoryType_1","InventoryType_2","InventoryType_3","InventoryType_4","InventoryType_5","InventoryType_6","InventoryType_7","InventoryType_8","InventoryType_9","InventoryType_10","InventoryType_11","InventoryType_12","InventoryType_13","InventoryType_14","InventoryType_15","InventoryType_16","InventoryType_17","InventoryType_18","InventoryType_19","InventoryType_20","InventoryType_21","InventoryType_22","InventoryType_23","InventoryType_24"
"59","5","6","0","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"60","5","6","1","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"61","5","8","0","0","6140","1395","6096","35","55","-1","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12649","9924","2163","472","9929","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","17","8","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"62","5","8","1","0","6140","1395","6096","35","55","-1","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12649","9924","2163","472","9929","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","17","8","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"63","5","9","0","0","6129","1396","59","35","0","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12646","3260","3261","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"64","5","9","1","0","6129","1396","59","35","0","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12646","3260","3261","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"65","6","1","0","0","6125","139","0","2361","6948","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9995","9988","-1","8690","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","-1","17","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"66","6","1","1","0","6125","139","0","2361","6948","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9995","9988","-1","8690","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","-1","17","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"67","6","3","0","0","127","6126","6948","12282","-1","2508","2102","2516","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9996","10002","6418","22291","-1","6606","1816","5998","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","17","-1","26","18","24","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"68","6","3","1","0","127","6126","6948","12282","-1","2508","2102","2516","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9996","10002","6418","22291","-1","6606","1816","5998","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","17","-1","26","18","24","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"69","6","6","0","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"70","6","6","1","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"71","6","7","0","0","154","153","6948","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"72","6","7","1","0","154","153","6948","36","-1","-1","2362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10058","10050","6418","5194","-1","-1","18730","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","21","-1","-1","14","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"73","6","11","0","0","35","6139","6124","-1","0","-1","6948","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","12684","9987","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","7","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"74","6","11","1","0","35","6139","6124","-1","0","-1","6948","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","12684","9987","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","7","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"75","7","1","0","0","38","39","40","0","49778","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9891","9892","10141","-1","2380","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","-1","17","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"76","7","1","1","0","38","39","40","0","49778","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9891","9892","10141","-1","2380","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","-1","17","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"77","7","4","0","0","49","48","47","2092","50055","28979","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9906","9913","9915","6442","6442","40187","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","13","22","25","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"78","7","4","1","0","49","48","47","2092","50055","28979","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9906","9913","9915","6442","6442","40187","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","13","22","25","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"79","7","6","0","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"80","7","6","1","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"81","7","8","0","0","56","1395","6096","55","0","35","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12647","9924","2163","9929","-1","472","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","8","-1","17","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"82","7","8","1","0","56","1395","6096","55","0","35","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12647","9924","2163","9929","-1","472","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","8","-1","17","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"83","7","9","0","0","57","6097","1396","59","35","-1","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12645","2470","3260","3261","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"84","7","9","1","0","57","6097","1396","59","35","-1","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12645","2470","3260","3261","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"85","8","1","0","0","49778","-1","6125","139","-1","0","25861","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2380","-1","9995","9988","-1","-1","20777","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","-1","5","7","-1","-1","25","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"86","8","1","1","0","49778","-1","6125","139","-1","0","25861","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2380","-1","9995","9988","-1","-1","20777","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","-1","5","7","-1","-1","25","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"87","8","3","0","0","12282","-1","2101","2512","2504","6126","127","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22291","-1","21328","5996","8106","10002","9996","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","-1","18","24","15","7","5","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"88","8","3","1","0","12282","-1","2101","2512","2504","6126","127","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22291","-1","21328","5996","8106","10002","9996","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","-1","18","24","15","7","5","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"89","8","4","0","0","2092","-1","6136","6137","6138","50055","25861","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6442","-1","10112","10114","10115","6442","20777","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","-1","5","7","8","22","25","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"90","8","4","1","0","2092","-1","6136","6137","6138","50055","25861","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6442","-1","10112","10114","10115","6442","20777","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","-1","5","7","8","22","25","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"91","8","5","0","0","35","-1","-1","6144","53","52","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","-1","-1","12680","9944","9945","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","-1","-1","20","4","7","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"92","8","5","1","0","35","-1","-1","6144","53","52","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","472","-1","-1","12680","9944","9945","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","-1","-1","20","4","7","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"93","8","6","0","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"94","8","6","1","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"95","8","7","0","0","36","-1","-1","6134","6135","2362","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5194","-1","-1","10108","10109","18730","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","-1","-1","5","7","14","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"96","8","7","1","0","36","-1","-1","6134","6135","2362","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5194","-1","-1","10108","10109","18730","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","-1","-1","5","7","14","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"97","8","8","0","0","6140","1395","6096","55","35","-1","-1","0","6948","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12649","9924","2163","9929","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"98","8","8","1","0","6140","1395","6096","55","35","-1","-1","0","6948","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12649","9924","2163","9929","472","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"99","10","2","0","0","24143","24145","24146","23346","0","-1","-1","6948","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36789","36790","36793","2380","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"100","10","2","1","0","24143","24145","24146","23346","0","-1","-1","6948","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36789","36790","36793","2380","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","17","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"101","10","3","0","0","20901","20899","20900","-1","12282","6948","2101","20980","-1","2512","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33352","33351","33350","-1","22291","6418","21328","8106","-1","5996","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","-1","17","0","18","15","-1","24","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"102","10","3","1","0","20901","20899","20900","-1","12282","6948","2101","20980","-1","2512","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33352","33351","33350","-1","22291","6418","21328","8106","-1","5996","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","-1","17","0","18","15","-1","24","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"103","10","4","0","0","20982","20897","20896","20898","-1","50057","28979","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","37170","33353","33342","36764","-1","37170","40187","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","5","7","8","-1","22","25","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"104","10","4","1","0","20982","20897","20896","20898","-1","50057","28979","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","37170","33353","33342","36764","-1","37170","40187","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","5","7","8","-1","22","25","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"105","10","5","0","0","20891","53","52","20978","-1","-1","51","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33256","9944","9945","33299","-1","-1","9946","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","-1","-1","8","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"106","10","5","1","0","20891","53","52","20978","-1","-1","51","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33256","9944","9945","33299","-1","-1","9946","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","4","7","17","-1","-1","8","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"107","10","6","0","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"108","10","6","1","0","34652","34655","34659","34650","0","34653","34649","34651","34656","34648","34657","34658","38145","38145","38145","38145","38147","-1","41751","40582","-1","-1","-1","-1","51495","51501","49738","51494","-1","51500","51498","51497","51499","51496","6539","963","1282","1282","1282","1282","963","-1","36728","6418","-1","-1","-1","-1","1","3","16","5","-1","9","10","6","7","8","2","11","18","18","18","18","11","-1","0","0","-1","-1","-1","-1"
"109","10","8","0","0","20893","20894","6096","20978","20895","-1","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33258","33259","2163","33299","33260","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","17","8","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"110","10","8","1","0","20893","20894","6096","20978","20895","-1","-1","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33258","33259","2163","33299","33260","-1","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","4","17","8","-1","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"111","10","9","0","0","20892","1396","59","20978","6097","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33257","3260","3261","33299","2470","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","4","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"112","10","9","1","0","20892","1396","59","20978","6097","-1","-1","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33257","3260","3261","33299","2470","-1","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","8","17","4","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"113","11","1","0","0","23473","23474","23475","23346","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36124","36125","36126","2380","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","17","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"114","11","1","1","0","23473","23474","23475","23346","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36124","36125","36126","2380","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","8","17","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"115","11","2","0","0","23476","23477","2361","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36133","36134","8690","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","17","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"116","11","2","1","0","23476","23477","2361","0","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36133","36134","8690","-1","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","17","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"117","11","3","0","0","23345","23344","12282","23348","6948","-1","-1","23347","2101","2512","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36118","36120","22291","36122","6418","-1","-1","10671","21328","5996","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","17","8","0","-1","-1","26","18","24","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"118","11","3","1","0","23345","23344","12282","23348","6948","-1","-1","23347","2101","2512","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36118","36120","22291","36122","6418","-1","-1","10671","21328","5996","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","17","8","0","-1","-1","26","18","24","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"119","11","5","0","0","1396","6097","3661","23322","6948","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3260","2470","18530","36138","6418","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","4","17","20","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
