"ID","ModelName_1","ModelName_2","ModelTexture_1","ModelTexture_2","InventoryIcon_1","InventoryIcon_2","GeosetGroup_1","GeosetGroup_2","GeosetGroup_3","Flags","SpellVisualID","GroupSoundIndex","HelmetGeosetVis_1","HelmetGeosetVis_2","Texture_1","Texture_2","Texture_3","Texture_4","Texture_5","Texture_6","Texture_7","Texture_8","ItemVisual","ParticleColorID"
"103640","","","","","ICON_103640","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103641","","","","","ICON_103641","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103642","","","","","ICON_103642","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103643","","","","","ICON_103643","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103644","","","","","ICON_103644","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103645","","","","","ICON_103645","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103646","","","","","ICON_103646","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103647","","","","","ICON_103647","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103648","","","","","ICON_103648","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103649","","","","","ICON_103649","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103650","","","","","ICON_103650","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103651","","","","","ICON_103651","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103652","","","","","ICON_103652","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103653","","","","","ICON_103653","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103654","","","","","ICON_103654","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103655","","","","","ICON_103655","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103656","","","","","ICON_103656","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103657","","","","","ICON_103657","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103658","","","","","ICON_103658","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103659","","","","","ICON_103659","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103660","","","","","ICON_103660","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103661","","","","","ICON_103661","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103662","","","","","ICON_103662","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103663","","","","","ICON_103663","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103664","","","","","ICON_103664","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103665","","","","","ICON_103665","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103666","","","","","ICON_103666","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103667","","","","","ICON_103667","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103668","","","","","ICON_103668","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103669","","","","","ICON_103669","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103670","","","","","ICON_103670","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103671","","","","","ICON_103671","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103672","","","","","ICON_103672","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103673","","","","","ICON_103673","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103674","","","","","ICON_103674","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103675","","","","","ICON_103675","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103676","","","","","ICON_103676","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103677","","","","","ICON_103677","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103678","","","","","ICON_103678","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103679","","","","","ICON_103679","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103680","","","","","ICON_103680","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103681","","","","","ICON_103681","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103682","","","","","ICON_103682","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103683","","","","","ICON_103683","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103684","","","","","ICON_103684","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103685","","","","","ICON_103685","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103686","","","","","ICON_103686","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103687","","","","","ICON_103687","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103688","","","","","ICON_103688","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103689","","","","","ICON_103689","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103690","","","","","ICON_103690","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103691","","","","","ICON_103691","","0","0","0","0","0","0","246","307","","","","","","","","","0","0"
"103692","","","","","ICON_103692","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103693","","","","","ICON_103693","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103694","","","","","ICON_103694","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103695","","","","","ICON_103695","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103696","","","","","ICON_103696","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103697","","","","","ICON_103697","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103698","","","","","ICON_103698","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103699","","","","","ICON_103699","","0","0","0","0","0","0","246","307","","","","","","","","","0","729"
"103700","","","","","ICON_103700","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103701","","","","","ICON_103701","","0","0","0","0","0","0","0","0","","","","","","","","","0","729"
"103702","","","","","ICON_103702","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103703","","","","","ICON_103703","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103704","","","","","ICON_103704","","0","0","0","0","0","0","0","0","","","","","","","","","0","730"
"103705","","","","","ICON_103705","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103706","","","","","ICON_103706","","0","0","0","0","0","0","246","307","","","","","","","","","0","730"
"103707","","","","","ICON_103707","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103708","","","","","ICON_103708","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103709","","","","","ICON_103709","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103710","","","","","ICON_103710","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103711","","","","","ICON_103711","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103712","","","","","ICON_103712","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103713","","","","","ICON_103713","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103714","","","","","ICON_103714","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103715","","","","","ICON_103715","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103716","","","","","ICON_103716","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103717","","","","","ICON_103717","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103718","","","","","ICON_103718","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103719","","","","","ICON_103719","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103720","","","","","ICON_103720","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103721","","","","","ICON_103721","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103722","","","","","ICON_103722","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103723","","","","","ICON_103723","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103724","","","","","ICON_103724","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103725","","","","","ICON_103725","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103726","","","","","ICON_103726","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103727","","","","","ICON_103727","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103728","","","","","ICON_103728","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103729","","","","","ICON_103729","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103730","","","","","ICON_103730","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103731","","","","","ICON_103731","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103732","","","","","ICON_103732","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103733","","","","","ICON_103733","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103734","","","","","ICON_103734","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103735","","","","","ICON_103735","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103736","","","","","ICON_103736","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103737","","","","","ICON_103737","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103738","","","","","ICON_103738","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103739","","","","","ICON_103739","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103740","","","","","ICON_103740","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103741","","","","","ICON_103741","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103742","","","","","ICON_103742","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103743","","","","","ICON_103743","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103744","","","","","ICON_103744","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103745","","","","","ICON_103745","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103746","","","","","ICON_103746","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103747","","","","","ICON_103747","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103748","","","","","ICON_103748","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103749","","","","","ICON_103749","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103750","","","","","ICON_103750","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103751","","","","","ICON_103751","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103752","","","","","ICON_103752","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103753","","","","","ICON_103753","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103754","","","","","ICON_103754","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103755","","","","","ICON_103755","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103756","","","","","ICON_103756","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103757","","","","","ICON_103757","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103758","","","","","ICON_103758","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103759","","","","","ICON_103759","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103760","","","","","ICON_103760","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103761","","","","","ICON_103761","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103762","","","","","ICON_103762","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103763","","","","","ICON_103763","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103764","","","","","ICON_103764","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103765","","","","","ICON_103765","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103766","","","","","ICON_103766","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103767","","","","","ICON_103767","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103768","","","","","ICON_103768","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103769","","","","","ICON_103769","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103770","","","","","ICON_103770","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103771","","","","","ICON_103771","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103772","","","","","ICON_103772","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103773","","","","","ICON_103773","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103774","","","","","ICON_103774","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103775","","","","","ICON_103775","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103776","","","","","ICON_103776","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103777","","","","","ICON_103777","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103778","","","","","ICON_103778","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103779","","","","","ICON_103779","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103780","","","","","ICON_103780","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103781","","","","","ICON_103781","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103782","","","","","ICON_103782","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103783","","","","","ICON_103783","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103784","","","","","ICON_103784","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103785","","","","","ICON_103785","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103786","","","","","ICON_103786","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103787","","","","","ICON_103787","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103788","","","","","ICON_103788","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103789","","","","","ICON_103789","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103790","","","","","ICON_103790","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103791","","","","","ICON_103791","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103792","","","","","ICON_103792","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103793","","","","","ICON_103793","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103794","","","","","ICON_103794","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103795","","","","","ICON_103795","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103796","","","","","ICON_103796","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103797","","","","","ICON_103797","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103798","","","","","ICON_103798","","0","0","0","0","0","0","616","616","","","","","","","","","0","0"
"103799","","","","","ICON_103799","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103800","","","","","ICON_103800","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103801","","","","","ICON_103801","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103802","","","","","ICON_103802","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103803","","","","","ICON_103803","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103804","","","","","ICON_103804","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103805","","","","","ICON_103805","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103806","","","","","ICON_103806","","0","0","0","0","0","0","616","616","","","","","","","","","0","0"
"103807","","","","","ICON_103807","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103808","","","","","ICON_103808","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103809","","","","","ICON_103809","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103810","","","","","ICON_103810","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103811","","","","","ICON_103811","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103812","","","","","ICON_103812","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103813","","","","","ICON_103813","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103814","","","","","ICON_103814","","0","0","0","0","0","0","616","616","","","","","","","","","0","0"
"103815","","","","","ICON_103815","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103816","","","","","ICON_103816","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103817","","","","","ICON_103817","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103818","","","","","ICON_103818","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103819","","","","","ICON_103819","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103820","","","","","ICON_103820","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103821","","","","","ICON_103821","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103822","","","","","ICON_103822","","0","0","0","0","0","0","427","428","","","","","","","","","0","0"
"103823","","","","","ICON_103823","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103824","","","","","ICON_103824","","0","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103825","","","","","ICON_103825","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103826","","","","","ICON_103826","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103827","","","","","ICON_103827","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103828","","","","","ICON_103828","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103829","","","","","ICON_103829","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103830","","","","","ICON_103830","","0","0","0","0","0","0","285","285","","","","","","","","","0","0"
"103831","","","","","ICON_103831","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103832","","","","","ICON_103832","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103833","","","","","ICON_103833","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103834","","","","","ICON_103834","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103835","","","","","ICON_103835","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103836","","","","","ICON_103836","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103837","","","","","ICON_103837","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103838","","","","","ICON_103838","","0","0","0","0","0","0","285","285","","","","","","","","","0","0"
"103839","","","","","ICON_103839","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103840","","","","","ICON_103840","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103841","","","","","ICON_103841","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103842","","","","","ICON_103842","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103843","","","","","ICON_103843","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103844","","","","","ICON_103844","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103845","","","","","ICON_103845","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103846","","","","","ICON_103846","","0","0","0","0","0","0","285","285","","","","","","","","","0","0"
"103847","","","","","ICON_103847","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103848","","","","","ICON_103848","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103849","","","","","ICON_103849","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103850","","","","","ICON_103850","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103851","","","","","ICON_103851","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103852","","","","","ICON_103852","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103853","","","","","ICON_103853","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103854","","","","","ICON_103854","","0","0","0","0","0","0","285","285","","","","","","","","","0","0"
"103855","","","","","ICON_103855","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103856","","","","","ICON_103856","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103857","","","","","ICON_103857","","4","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103858","","","","","ICON_103858","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103859","","","","","ICON_103859","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103860","","","","","ICON_103860","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103861","","","","","ICON_103861","","1","0","0","8","0","0","0","0","","","","","","","","","0","0"
"103862","","","","","ICON_103862","","1","0","0","16","0","0","0","0","","","","","","","","","0","0"
"103863","","","","","ICON_103863","","2","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103864","","","","","ICON_103864","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103865","","","","","ICON_103865","","0","0","0","0","0","0","0","0","","","","","","","","","25","0"
"103866","","","","","ICON_103866","","0","0","0","0","0","0","616","616","","","","","","","","","0","0"
"103867","","","","","ICON_103867","","0","0","0","0","0","0","248","248","","","","","","","","","0","0"
"103868","","","","","ICON_103868","","0","0","0","0","0","0","248","248","","","","","","","","","0","0"
"103869","","","","","ICON_103869","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103870","","","","","ICON_103870","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103871","","","","","ICON_103871","","0","0","0","0","0","0","0","0","","","","","","","","","107","0"
"103872","","","","","ICON_103872","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103873","","","","","ICON_103873","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103874","","","","","ICON_103874","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103875","","","","","ICON_103875","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103876","","","","","ICON_103876","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103877","","","","","ICON_103877","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103878","","","","","ICON_103878","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103879","","","","","ICON_103879","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103880","","","","","ICON_103880","","0","0","0","0","0","0","247","369","","","","","","","","","0","0"
"103881","","","","","ICON_103881","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103882","","","","","ICON_103882","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103883","","","","","ICON_103883","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103884","","","","","ICON_103884","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103885","","","","","ICON_103885","","0","0","0","0","0","0","421","422","","","","","","","","","0","0"
"103886","","","","","ICON_103886","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103887","","","","","ICON_103887","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103888","","","","","ICON_103888","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103889","","","","","ICON_103889","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103890","","","","","ICON_103890","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103891","","","","","ICON_103891","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103892","","","","","ICON_103892","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103893","","","","","ICON_103893","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103894","","","","","ICON_103894","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103895","","","","","ICON_103895","","0","0","0","0","0","0","245","245","","","","","","","","","0","0"
"103896","","","","","ICON_103896","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103897","","","","","ICON_103897","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103898","","","","","ICON_103898","","0","0","0","0","0","0","249","305","","","","","","","","","0","0"
"103899","","","","","ICON_103899","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103900","","","","","ICON_103900","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103901","","","","","ICON_103901","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103902","","","","","ICON_103902","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103903","","","","","ICON_103903","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103904","","","","","ICON_103904","","2","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103905","","","","","ICON_103905","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103906","","","","","ICON_103906","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103907","","","","","ICON_103907","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103908","","","","","ICON_103908","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103909","","","","","ICON_103909","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103910","","","","","ICON_103910","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103911","","","","","ICON_103911","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103912","","","","","ICON_103912","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103913","","","","","ICON_103913","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103914","","","","","ICON_103914","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103915","","","","","ICON_103915","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103916","","","","","ICON_103916","","1","0","1","0","0","0","0","0","","","","","","","","","0","0"
"103917","","","","","ICON_103917","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103918","","","","","ICON_103918","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103919","","","","","ICON_103919","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103920","","","","","ICON_103920","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103921","","","","","ICON_103921","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103922","","","","","ICON_103922","","1","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103923","","","","","ICON_103923","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103924","","","","","ICON_103924","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103925","","","","","ICON_103925","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103926","","","","","ICON_103926","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103927","","","","","ICON_103927","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103928","","","","","ICON_103928","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103929","","","","","ICON_103929","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103930","","","","","ICON_103930","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103931","","","","","ICON_103931","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103932","","","","","ICON_103932","","0","0","0","0","0","0","248","306","","","","","","","","","0","0"
"103933","","","","","ICON_103933","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103934","","","","","ICON_103934","","3","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103935","","","","","ICON_103935","","0","0","0","0","0","0","0","0","","","","","","","","","128","0"
"103936","","","","","ICON_103936","","0","0","0","0","0","0","245","245","","","","","","","","","0","0"
"103937","","","","","ICON_103937","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103938","","","","","ICON_103938","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103939","","","","","ICON_103939","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103940","","","","","ICON_103940","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103941","","","","","ICON_103941","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103942","","","","","ICON_103942","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103943","","","","","ICON_103943","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103944","","","","","ICON_103944","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
"103945","","","","","ICON_103945","","0","0","0","0","0","0","0","0","","","","","","","","","0","0"
